rowname,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
gene038,0.0548073483071447,0.0113841618503731,0.0949214414976579,0.0105499248961799,0.00147637237293371,0.00155147083999877,0.181339574883911,0.028327533876041,2.3309898217045e-06,0.00996541578858399,0.221819187779354,0.0132664123455674
gene039,0.0132019877349003,0.0184745692145342,0.0412326828620662,0.0990272773795777,0.000999282096433494,0.0292203013096035,1.49286804592007e-05,0.0367271368677294,0.0361701449564517,0.00916898347263043,0.00872760257000967,0.147266862805409
gene040,0.21024575093553,0.0262902042950415,0.0178331946845972,0.0733592580629031,0.154295425522888,0.0541292725268056,0.0691232972755273,0.101206968117801,0.00985489899242443,0.0561316752505318,0.0104272605081077,0.119678482184604
gene041,0.118596032965094,0.00429699320596153,0.000691739255280108,0.131249924027522,0.0397913915392811,0.172500362548805,0.0225997275192345,0.0891022663733726,0.00817196404999446,0.01312500903766,0.0350266484548465,0.000219598770403999
gene042,0.01122329934825,0.0433716469758078,0.0113753722059528,0.046921918068264,0.0113051240383892,0.0111677225730375,0.00828340938184662,0.00834345697316606,0.00826736874837129,0.00820679118637003,0.00819004701814367,0.00818467635619045
gene043,0.00295564906022966,1.40065986563017,0.149935708553732,0.000369738856752762,0.214738604211666,0.0866117819498371,0.186398739444902,0.0513770623139832,0.333494942712202,0.0990214616149258,0.098279151745802,0.0662015239142412
gene044,0.0179213613243414,0.0773684925029985,0.00198420072819778,0.012399538743006,0.0217399223203828,0.0506176993148019,0.0318713167406383,0.090012429487538,0.0150725513102269,0.0397264712430008,0.00110084620624843,0.13606404668484
gene045,0.0647504205634984,0.0805431552700777,0.0973663058653956,0.00835163175389488,0.0241204327425728,1.19510075042119,0.132043860365663,0.0221842542285817,0.090929891694177,0.135373884170084,0.538376384668667,0.344284983609717
gene046,0.00123342228428345,0.0237916551144272,0.457991538647628,0.173141014622514,0.0466547958457032,0.0819762863224339,0.374234733512284,0.00832657053368222,0.0356510031381477,0.0714142435934891,0.129126966042026,0.00674501556764993
gene047,0.132425383429369,0.0365707345561609,0.028588252829746,0.0336733646923779,1.16368885845216e-05,0.325168487745832,0.0465873010408487,0.00291018268686784,0.0968929644095508,0.00167613955261376,0.00154958820834178,0.0522656898114779
gene048,0.0873438601958347,0.011563240453712,0.0750241811402277,0.00288337197408449,0.0670309086524993,0.065820204360193,0.04605837240745,0.0128828269484771,0.0710982607525561,0.140199187841564,0.00262130265443367,0.0735725042901843
gene049,0.00631552142986155,0.0232347326796568,0.0411096370632544,0.00529236829226522,0.132294685869937,0.0258399752374398,0.0832665902921613,0.0864351508063945,0.00411164023852801,0.00335485468298422,0.129681966126095,0.227422626213615
gene050,0.0564400918789456,0.916484239521672,0.0586163536901381,0.057209860546564,8.05540725093146e-06,0.0556645322271979,0.0721897736646377,0.0128673458366042,0.136895425956832,0.00323338112395199,0.0488093065557613,0.0708325226875622
gene051,0.109414547428443,0.0540926892410077,0.109149761043051,0.117168339234477,1.15849995306775,0.0252951878088792,2.68054875919587e-06,0.0201146661415951,0.198495649443927,0.0200892793980873,0.457990818219056,0.00279134719048007
gene052,0.034425287645177,0.0359308756984487,0.0359304278409094,0.423831491539584,0.0352269534483304,0.00998918676625805,0.00109588769059872,0.0232978263018425,0.0260518664869569,0.0283733740608415,0.0503744470352588,0.0503402585448038
gene053,0.0067165082082236,0.0123041528454093,0.0544244132846901,0.00118980697474356,0.0666225858751519,0.000372303334967378,0.30157172085332,0.0600615471932956,0.00158018130675654,0.0271393171260502,0.117382846921391,0.0590651804132396
gene054,0.0758307969483664,0.105075609671012,0.0488069419760604,0.00834408236903877,0.0148974425468488,0.0200059290102216,0.105975274777753,0.0538732677660284,0.00950318940889869,0.0146365200689055,0.114084792575,0.0487661320726508
gene055,0.0593584722737374,0.00305359527127974,0.048541639146827,0.21247514825781,0.108288994421612,0.0443216405589021,0.0422408727346463,0.0650646645946143,2.57147265170148e-06,0.0556320571792781,0.0275420610505285,0.125258379240564
gene056,0.017059532208923,0.00167204978958091,0.001671833548615,0.0529900296599706,0.0531685684380088,0.451719957089779,0.0927841992922393,0.0558696472903742,0.0554096535598309,0.0242818252691151,0.310226462984715,0.0549066052016177
gene057,0.0969409359353068,0.0276477522292094,0.013267295291499,0.107063676074346,4.79821537727966e-07,0.00129127650534084,0.0116720713938805,0.210497962759926,0.0043484718532911,0.101567542336206,0.0975641829001552,0.0169428886604979
gene058,0.000114427974591913,2.36155641203721e-07,0.117882640546834,0.0167331773755586,0.132492686387558,0.00948848310204606,0.0126507472298488,0.0805879053529359,0.168792717360208,0.00376476610365232,0.00320839242656109,0.000374842604060209
gene059,0.10098873289798,0.00567573558754681,0.000307903598509439,0.145142235953196,0.310224495648719,0.00246735459951944,0.0980478137733328,0.0111345143503359,0.0330045272147582,0.0595196743557936,0.490538551134633,0.185333743605568
gene060,0.0361856791397568,0.00949331014307888,0.0242363801399818,0.00316326374209535,0.0786166293989429,0.1580961685135,0.0268372496911898,0.0484361745093897,0.0156475675643425,0.426749971443724,0.00358851461004431,1.48549469656875
gene061,0.0156466573197502,0.00666462908795313,0.0318322561058166,0.0647626961033651,0.000231618831098682,0.0445132377333516,0.0915106669661673,0.00698013216605876,0.0374177101895468,0.111088238453151,0.089589482923208,7.16461574159947e-05
gene062,0.0215017798439368,0.0224859048462251,0.0224856083089296,0.021846123119262,0.0220226419601677,0.0211587676791697,0.0308600087017629,0.0314645082749058,0.0307009958747627,0.261214299394178,0.0299486523662684,0.0298972495394879
gene063,0.104822390942044,0.00649172023643283,0.00095108018333102,0.0116133639176404,0.0164130140874545,0.000556093799227422,0.0189472232968061,0.130760655255597,0.0532194154184693,0.0375813302368101,0.0228628924502055,0.0120176464160634
gene064,0.00228731810630382,0.235055831839692,0.0187968151147726,0.231975030166029,0.0399218737189715,1.8079133591561,0.374789671607165,0.0182611093815834,0.114590740391239,0.0092024536372658,8.57731579886516e-05,0.0504555191744767
gene065,1.69356428663706e-05,0.0757612907490727,0.121081446163838,0.0332591384617191,0.0336537071871723,0.0832634345035432,0.0267546679403909,0.0731594847554682,0.0240251668082441,0.0714574838481167,0.355477413450082,0.00257462308662374
gene066,0.00095353427870226,0.176560467958365,0.0617561073746126,0.0064448884947323,0.0855831931278887,0.0289554090532167,0.0797457165947227,0.00820004713099132,0.0134194716948783,0.0350353522277889,0.100380798748479,0.000252914689394073
gene067,0.0323764561139215,0.176338122054161,0.0417262786567769,0.0100377767898777,0.00802735448299143,0.0238457197818291,0.310976164306597,0.0133073901797135,0.212048359747596,0.163757898458632,0.0496096472459623,0.0741248355150211
gene068,0.159428133114589,0.109675011532294,6.2391535246709e-05,0.338314474295686,0.118415550761436,0.0258674084741511,0.0474393997434461,0.0336699997087988,0.000331861078666057,0.036607252117538,0.00531535948407561,0.023983407736024
gene069,7.28731533147892e-05,0.0122574471942942,0.0369298172334594,0.0603597631870023,0.414619780599209,0.00753523365758417,0.00165713644108764,0.228364626978562,0.0209980761106806,0.0610980891237833,0.000725882165542189,0.0948462497550087
gene070,0.0250029390285583,0.0338090633766177,1.18488315971808e-05,0.307278107305417,0.00619044300693295,0.245668715183976,0.000408252739586003,0.184199119644708,0.00412425170786622,0.334817510134698,8.58481047884268e-06,0.0566524050360964
gene071,0.0135500085486128,0.0651152913271668,0.0651217166379001,0.000904863464685708,0.00698992947319805,0.0780441595453022,0.204774943451317,0.0208847080452723,0.00709443744177151,0.122996597999391,0.241017446425153,0.290951357745134
gene072,0.019235654060254,0.0048504021604164,0.00527344380610459,0.266764594511771,0.0566701989626972,0.0187227007610713,0.0152102715323909,0.00597500800659067,0.0376817779640198,0.0640125685413884,0.0533853393527354,0.0289274081120512
gene073,0.202835732348809,8.18720058954636,0.546599486393994,0.21000124178328,0.21368196661527,0.515039602345567,0.00315284871364599,0.00398216893314621,0.0669559497207978,0.0714750436371107,0.13014639128934,0.00201812910648694
gene074,0.0492349824427818,0.1127071862243,0.527040428442005,0.00887813023357739,0.160083865564754,0.0189179102789899,0.0060122516363905,0.0987320715203745,0.000546093685576078,0.100090146361511,8.9575685185291e-05,0.00433419177020142
gene075,0.00427152410559213,0.194450701325371,0.0395972477566228,3.93179328784222e-06,0.00279784532741273,0.567080579928527,0.00284122627167636,0.26001335789075,0.0216516597409491,0.598879734665445,0.0867437098610955,0.220523292724754
gene076,0.0898216249305905,0.104152823851434,0.0456460572170871,0.0243389101580394,0.111740143575792,0.0890915121992475,0.0963550369651148,0.0602933749210486,0.0282224573871025,0.000407206044305147,0.238963334878668,0.0556270292110988
gene077,0.799324398817143,0.140762748632385,0.00112939604741636,0.138046952138464,0.00176149112794465,0.0508877563030124,0.0107989015484798,0.0947407950646535,0.103809656491393,0.101864700586349,0.0133057599226245,0.0134574007508597
gene078,0.000159364905317989,0.00554775688630223,0.0157317422004392,0.00849332576488643,0.0696180707857885,0.0854652975641818,0.480317353452128,0.000924272986320657,0.0271760908817965,0.0146126414553181,0.140767763477639,0.00390415732651657
gene079,0.0415973757774174,0.12855790741299,0.0434872667418549,0.0422589766956111,0.134511728565465,0.0409381902168307,0.274229802519211,0.279397287161397,6.81808188525986,0.267792639630717,0.266408583328929,0.265966346923109
gene080,0.0145788656910032,0.110383511511922,0.110391447990538,0.268382894099047,0.158415973257094,0.0178721429738304,0.00631876956880864,0.00600187719808939,0.182741897790635,0.0115604890717859,0.0916439192609853,0.053689678167022
gene081,0.0995916092567813,0.00730419963159699,0.0470694247127181,0.760151858283489,0.0265138522893205,0.0684841601305893,0.0990863526452677,0.0678329824612508,0.132218113978169,0.187723380975115,0.0196219737105914,0.00671634694167015
gene082,0.182103790977892,0.0309146345844945,0.00273935433598211,1.25712537414787,0.0823810724954974,0.0801963361118737,0.00109851329966236,0.528759902332455,0.202503990750992,0.0950075031203372,0.0490360340207504,0.107199020085735
gene083,0.0793851188342625,0.0706310293485359,0.00902269667472276,0.0519989441401144,0.203214043439955,0.00131924714138785,0.138394385388479,0.0559405529879505,0.00131383832782277,0.0579815701011593,0.00419533800470016,0.00589321688128319
gene084,0.0156610168970368,0.0194623443054616,0.0380046789221405,0.0169716695798968,0.589547101269174,0.0316342310138266,0.0599226745407766,0.141218168138932,0.0288692648541526,0.035759116136717,0.0356925422316013,0.00153124277193189
gene085,0.125920188832794,0.0230997853453707,0.020636302344423,0.0704641949968347,0.265628561240418,0.0128202523220593,0.216219406359811,0.0110592439307924,0.0226460841216586,0.00391436689073447,0.0485834112876634,0.0516906869766488
gene086,0.00121832588147286,0.0519523035815034,0.0208915621201726,0.298030430170801,0.0135849776426045,0.096611691421714,0.046525927338368,0.230601750724401,0.000863071991848083,0.0737639396740539,0.000421120081141711,0.171778436366949
gene087,0.0128810166499591,0.0127956962319022,0.0644774146852853,0.219668149484707,0.00145238358398671,0.031433283070275,0.562408707319436,0.0279313262477231,0.0274963748545567,0.0271541182325589,0.0270601374364682,0.0270300499177314
gene088,0.0142941366865375,0.00305285433094884,0.0217927250489957,0.121669286134193,0.0478331078934882,0.0451953585079786,0.050190803009366,0.0106349134478822,0.0119990046322915,0.0131273509582922,0.0481303409250917,0.013548259281268
gene089,0.0454121877228502,0.144845486292028,0.0366498858221124,0.142065725944631,0.105662023306588,1.21463911600356,0.0163134497037194,0.0793931863173919,0.0170294876810371,0.00740473021183056,0.065093772369846,0.0390684370634254
gene090,0.000914034273581631,0.0114249427592581,0.0887437132882731,0.0672220661758718,0.0313525892563284,0.00617596935375373,0.151204602545419,9.04681654282024e-05,0.0553332439480353,0.0847741131793997,0.0160224246364385,2.06673756819233e-06
gene091,0.0129042547642463,0.0576322776569536,0.0565600534686811,0.154851946920612,0.0419595324018136,0.00597747951721173,7.51578493611197e-05,0.0210674935750639,0.163964717123677,0.0539651011493821,0.100339162628703,0.0787489524196621
gene092,0.0205003059504099,0.146754982643524,0.0656796376943785,0.0647355161790051,0.0215195844264003,0.173888504399932,0.01559553630751,0.0274185596638989,0.0497700783340322,0.0663097729023517,0.110366451422682,0.0660925453510079
gene093,0.129251734157054,0.0151608597748079,0.0295043377815853,0.000159758659865153,0.05367265100485,0.0237805323634396,0.03198071896372,0.13429949296154,0.0592709554505907,0.0407524261096448,1.34976569402479e-09,0.0525222791814387
gene094,0.0679493555875632,0.113569794225061,0.00721191921380119,0.787973930611382,0.0696449112919801,0.0123417542289848,0.0561325184907561,1.91626237256429e-05,0.0150511278775294,0.0655524394193569,0.154129835107297,0.0650678563061889
gene095,0.0305354376965989,0.0118020035702322,0.0676136806000275,0.138690402982803,8.57127489780467e-05,0.00136989680520271,0.00379439501805049,0.0373228689864379,0.00135592567391226,0.0399962533748193,0.030067657633358,0.0201239046944112
gene096,0.0449128770497183,0.112942126872786,0.0590050682482688,0.0663819156590232,0.0185063667609107,0.00776693468620548,0.0155122605960539,0.0933377444910583,0.00308372633890779,0.0140979908678142,0.369623420431046,0.0137032394238658
gene097,0.509703141023723,0.0362385514224384,0.127572334978256,0.141210704407465,0.00382974097316164,0.19593016931697,0.123160878852417,0.00653989725368503,0.022627340934986,0.000101191428394506,0.255778698736659,0.0056926194979866
gene098,0.0731379889811532,0.174215021823519,0.0759593309112226,0.187098360806743,0.0746427644557868,0.000855256846821054,0.09326146448566,0.0212736720450555,0.0197987581683712,1.42713777904733,0.0914955851577324,0.0913943762588048
gene099,0.00441637686913673,4.09943275629626e-05,4.08494985632283e-05,0.10240727715528,0.177230782108933,0.00218840288119607,0.22247786600858,0.321032067867807,0.000131947998620321,1.72614016630903,0.0147377221953833,0.169743231600761
gene100,0.0205245586140248,0.268856052230055,0.00216373633181867,0.00421792223372081,0.039494531983642,0.0380405751713195,0.0509703932513203,0.105789588560465,0.0172665096855437,1.02348801591489e-06,0.0659307455210386,0.050117486003143
gene101,0.0135102163430576,0.0273703646765851,0.0273682029819912,0.0111198735641838,0.079883604806023,0.151620774797397,0.132230958212001,9.86160135604502e-05,0.0623753363945742,0.0532676086625851,0.084458822969039,0.415440167554007
gene102,0.181637052450947,0.195547881972817,0.00207011178024453,0.0442131107210526,0.0421420662437656,0.125544081270162,0.182365619137774,0.00390336993360668,1.58933169842968e-05,0.422683050787108,0.033018058478736,0.0100073448489982
gene103,0.00593845705678676,0.04280407150462,0.0226808567568278,0.0191239778276643,0.0344362717513508,0.208972481580842,0.012429583520518,0.00126417304547243,0.1693548529217,0.00965413964574355,0.000400516666772754,0.205964884748789
gene104,0.00208205228592063,0.00715602652506397,0.000309265216754746,0.154326229550318,0.470028361904951,0.098237247394123,0.061520128777161,0.203529600732594,0.0654190194350738,0.0279224217841715,0.0345375414671788,0.632568120902179
gene105,0.0978396426266426,0.341633285655307,0.0083508275095604,0.0565613277641528,0.00879301000695673,0.104486895508122,0.0104346688801822,0.153798304366584,0.0994191588943843,0.0252159573402468,0.01212306822407,0.00812200931727638
gene106,0.0437958703629492,0.0854395417456678,0.0854385286060176,0.481991965660975,0.083846754907503,0.00117418552928818,0.0677279409406601,0.123690610042943,0.00264108745836208,0.00324365574639986,0.0655466520549104,0.00347799208345335
gene107,0.00697719849002239,0.0311322703806347,0.0178589512540562,0.018461393711626,0.000254813356792352,0.0056043060441742,0.144830633237861,0.167845413235342,0.0541027436187612,0.0531215751203629,0.0245034861994811,0.0292153236661294
gene108,0.0151859264717699,0.0665794667225276,2.16152158281369e-05,0.11289923673041,0.0622138394415274,0.00182933887484739,0.153665933090567,0.00726571954756642,0.0536339298517658,0.0924172555447684,0.254494851172655,0.255995443751835
gene109,0.0250147314239835,0.166313556297007,0.0476166208700176,0.114941323791767,0.00728508584745669,0.128940256211881,8.33369333923791e-05,0.00529121721012372,0.0257307595786026,0.00114662315865569,0.0136038692954611,0.00839175636063025
gene110,0.190952803311306,0.00703281239906758,0.0807778170432239,0.00748522377175761,0.152905207851891,0.0553259080861676,1.7435868367052e-05,0.0281580000936097,0.15781658655988,0.0295405729400537,0.0319909655336982,0.0476520900524931
gene111,9.92956112434247e-05,0.111624419050545,0.176105406848408,0.0116531328814368,0.0117175741699518,0.00916525716130964,0.178392453849782,0.0309632421174342,0.0548039659208678,0.0298256573958677,0.0516168016681692,0.00177778685883282
gene112,0.285375275498435,0.0160875764108209,2.0533775165636,0.186014852673425,0.00877333107237461,0.178864160305863,0.325535688992314,0.00399266715859755,0.00249827268354732,0.0972261203622194,0.163378997683832,0.00126580734129075
gene113,0.103393168446964,0.0435153632117565,0.106704773245034,0.269190255215243,0.0418639416720849,0.291800980388295,0.0308917371894061,0.00243338893792247,0.0884687204348279,0.00287664009977615,0.0300813846290362,0.0868701679437105
gene114,7.70006535461025e-05,0.0575972874473521,0.00151800789195925,0.116514361847005,0.161096086546694,0.0630587211761837,0.0525638129095167,0.0448743621796936,0.168832267326197,0.0056542278528698,0.781202553132599,0.0116657811976311
gene115,0.288654373366039,0.0141045958368066,0.034514270629506,0.0282454573957422,0.00965342405141215,0.0266004816089278,0.302185158747138,0.00617814299000985,0.0209846535918522,0.0292083158171877,0.770207951007535,0.00828243962501878
gene116,0.103592199941508,0.0022530839661053,0.00440422396380181,0.035794543779477,0.0146616187259816,0.135103704396814,0.134259418796131,0.0312125544702901,0.214319889538603,0.0062918639901056,0.0489432699876179,0.0172311282531505
gene117,0.00754037998954211,0.0135083718235017,0.0182688262039983,0.0131983118770137,0.109649438457544,0.0791922827039821,0.145704222862446,0.120839368261113,0.00364523444267659,4.16255315173834e-05,0.16540544323477,0.149903056539458
gene118,0.0727072230492706,0.0027954481169769,0.00817866394583142,0.0157243016027338,0.000613772316777992,0.097409655785656,0.0248831075016674,0.148814191308773,0.117091082120837,0.0586434891470432,0.248452224864044,0.00306811138447323
gene119,0.0299234405731776,0.0312889713126102,0.24446722677719,0.0304012771122458,0.0306462111104758,0.0294474081575494,0.156322866980148,0.159610911409275,0.155457310425962,0.152235930742356,3.79776899890239,0.151078252630521
gene120,0.14271468354106,0.000424913070338812,0.0513169224857614,0.00929679148764076,0.0707149170731631,0.0689095316035431,0.283275806632108,0.0342373520867643,0.0328061376562298,0.0137604914292425,0.0566749081256201,0.0358388798784833
gene121,0.0965841724736655,0.0945182982993576,0.0945172012337435,0.0101947825579245,0.250728439070563,0.0895094540782055,0.0433666029976342,0.0450071284221801,0.00526429771364446,0.115408399868751,0.0435696799054691,0.385576380483915
gene122,0.163791215759266,0.0439275335668684,0.00633258482581666,0.0336811923047218,0.00540250271679304,0.641181026428705,0.0248122131574889,0.321939578727605,0.0128978627886923,2.19986451345189,0.113373692420386,0.290558318193171
gene123,0.0147776753254929,0.00197902399684406,0.151193473905918,0.0129616101849928,0.0657576757772677,0.104078843643373,0.0177881465550313,0.0535953023790141,0.0749622927964308,0.696887068630033,0.0722208124410975,0.0377431103404375
gene124,0.117609607235706,0.0441622066720582,0.0660067959398996,0.0624517876982463,0.10166174784757,0.547579909149466,0.00378032073301388,0.0601316174877527,0.0849129722822715,0.0991661837968859,0.00195165091446353,0.0816559762635904
gene125,0.13633986194636,0.063831475460385,0.21378698685603,0.0591740474899087,0.00137858121308495,0.0145176891191143,0.000443847788799605,0.00720094913656239,0.0230270988935866,0.211155242204864,0.236142727013764,0.00377828649467866
gene126,0.0982312252212567,0.00152265027262002,0.0583551797394123,0.0189346305706287,0.0239100318746813,0.000247950690945342,0.00903072528370465,0.0788173150971191,0.0193840315777711,0.111440060035682,0.0509070403280515,0.0239422360088994
gene127,0.059983560863314,0.0576540894586203,0.0154372582656708,0.0393599494971117,0.152555974301741,0.00529707288812081,0.125399597912361,0.0177975914671435,0.0718948510505495,0.0882772821498906,0.00293359751012252,0.0382349023333227
