rowname,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
gene022,0.166383952143289,0.167054333346514,0.167054139406929,0.166624765719393,0.166745554959805,0.166137001758643,0.167027352684871,0.167598925377448,0.166873928657571,0.166291688251982,0.166129956793096,0.166078008390107
gene023,0.166378916939603,0.167061307994266,0.167061110566049,0.166624033369743,0.166746985646574,0.16612756721809,0.167062761865783,0.167691075325367,0.166894179458892,0.166254691281831,0.166077135885048,0.166020112002696
gene024,0.166050323288272,0.167511800995662,0.167511376184809,0.166573719533839,0.166836920510304,0.165515433215519,0.167017397703799,0.16757305043976,0.166868229045184,0.166302068578509,0.166144784306085,0.16609426255576
gene025,0.166060014162251,0.167498426265475,0.167498008216915,0.166575195665544,0.166834246412566,0.165533466531428,0.167248167107742,0.168175752626444,0.166999847336202,0.166060035141323,0.165799694823628,0.165716138904276
gene026,0.166246369483912,0.16724299784276,0.167242708956364,0.1666039286102,0.16678346527124,0.16588021938695,0.167162521319359,0.167951441918128,0.166951102571489,0.166150104960303,0.165927981586474,0.165856669573962
gene027,0.166444077917472,0.166971847878641,0.166971695326607,0.166633766747726,0.166728868532492,0.166249433996192,0.166836186139162,0.167103335036855,0.166764311441726,0.166490909044461,0.166414784656718,0.16639031671442
gene028,0.166218201505771,0.167281427885479,0.167281119571712,0.166599556281169,0.166791082348267,0.165827797195782,0.16700532912448,0.167541729171109,0.166861308031274,0.166314604124462,0.166162702372751,0.166113907465028
gene029,0.16635815455228,0.167089690561814,0.167089478852704,0.166620874346668,0.166752677551773,0.166088811556004,0.167027259055826,0.167598690239208,0.166873872849139,0.166291775340694,0.166130083397674,0.166078147670887
gene030,0.166257762677104,0.167227457576277,0.167227176542279,0.166605694937649,0.166780382581077,0.165901428969881,0.166874257064993,0.167201730791797,0.166786192654077,0.166451362578145,0.166358178604744,0.166328231423491
gene031,0.166084441900018,0.1674650124498,0.167464611350849,0.166579016884018,0.166827659579304,0.165578828494978,0.16727237064694,0.168239225938835,0.167013614462793,0.166034595436642,0.165763475906283,0.165676467912765
gene032,0.166356385092384,0.167092121982339,0.167091909052118,0.16662060930253,0.166753169054712,0.16608550471628,0.166961523228857,0.167427881386551,0.166836241758937,0.166360417629675,0.166228137898086,0.166185639466095
gene033,0.166618866624509,0.16673219700406,0.166732164327195,0.166659664232923,0.166680090956485,0.166576927344289,0.166689728234487,0.166725921636897,0.166679973524696,0.166642801339681,0.166632432577743,0.166629098104012
gene034,0.166095971067635,0.167448912691173,0.167448519684342,0.166580699774697,0.166824370632031,0.165600364252959,0.167013591881905,0.16756325176158,0.166866025365144,0.166305919995225,0.166150310650364,0.166100326241333
gene035,0.166210603152042,0.167292036123457,0.167291722495939,0.166598461065744,0.166793264628015,0.165813572833595,0.16729112050338,0.168288449228286,0.167024269864365,0.166014858166599,0.165735387197851,0.165645705043471
gene036,0.165706344262511,0.16798286629886,0.167982201339938,0.166519077836062,0.166928852332718,0.164878686778896,0.167050344917916,0.167658953002853,0.166887025363153,0.166267407466404,0.166095342863457,0.166040079990786
gene037,0.166299512662241,0.167170174956779,0.167169922773824,0.166612030369209,0.16676888709189,0.165979310580019,0.166809645247067,0.167034777515282,0.166749055537235,0.166518504949099,0.166454290827192,0.166433649135279
gene038,0.166176875692676,0.167338354236597,0.16733801723338,0.166593313928216,0.166802526166275,0.165750737535998,0.16692866770143,0.167342643906031,0.166817413919685,0.166394697269161,0.16627713358121,0.166239358649727
gene039,0.166411940531463,0.167015758531616,0.167015583918286,0.166628898827671,0.166737699113048,0.166189388711147,0.167353362762987,0.168452212834186,0.167059572274485,0.165949108922691,0.165641898626752,0.165543336819556
gene040,0.166057807917344,0.167501609334001,0.167501189705589,0.166574908939607,0.166834929404973,0.16552931077705,0.167005951059251,0.167543265468064,0.166861685460294,0.166314057250038,0.166161899759634,0.166113022801384
gene041,0.166468954820587,0.16693780661803,0.166937671144169,0.166637505679797,0.16672199368698,0.166295956523917,0.166778968144677,0.166955636107546,0.166731404100903,0.166550349713193,0.166499902366242,0.166483684243916
gene042,0.166310831489807,0.167151009588918,0.167150766280004,0.166612442447565,0.166763810019064,0.16600176329958,0.166665857253122,0.166665857253122,0.166665857253122,0.166665857253122,0.166665857253122,0.166665857253122
gene043,0.166260363284262,0.167223560008275,0.167223280868426,0.166605972592224,0.166779490299701,0.16590639860852,0.167037288402423,0.167624873218727,0.166879585400486,0.166281179807607,0.166114978694396,0.166061596533349
gene044,0.166488081228625,0.166911585277755,0.166911462940309,0.166640356226668,0.16671667457223,0.166331757280097,0.166733346474868,0.166838106004673,0.166705126807411,0.166597647636616,0.166567683704869,0.166558049149635
gene045,0.166358485280741,0.167089267571549,0.167089056081524,0.166620935148925,0.166752602614527,0.166089418131073,0.167074544400733,0.167721797153803,0.166900905216357,0.166242330448313,0.166059502397411,0.166000787612979
gene046,0.16640483202664,0.167025751185846,0.16702557160876,0.166627920295385,0.166739800829783,0.166176009272992,0.166828236861308,0.167082774463626,0.166759748598865,0.166499202387027,0.166426650434339,0.166403330083884
gene047,0.165884641426487,0.167738611562704,0.167738071396974,0.166547598482713,0.166881402542044,0.165208277015755,0.167397725407728,0.168569192791172,0.167084690119799,0.165902134067446,0.165575160260808,0.165470274365677
gene048,0.166035882846293,0.16753135780123,0.16753092301979,0.166571384434743,0.166840702366578,0.165488702308906,0.166953167966721,0.167406288089155,0.166831430544359,0.166369019803806,0.166240455778432,0.166199149895187
gene049,0.166078538098042,0.167472984062192,0.167472578898322,0.166578057148317,0.166829196665213,0.165567901039856,0.167056408702985,0.167674616700782,0.166890525037262,0.166261225405507,0.166086485219821,0.166030364213805
gene050,0.165863966331245,0.16776641473641,0.167765860285302,0.166544131723798,0.166886653781758,0.165170191100516,0.167005479431492,0.167542340140903,0.166861335154538,0.166314165577623,0.166162134983261,0.166113298738018
gene051,0.16617662413575,0.167338708211931,0.167338371031795,0.166593278509779,0.166802599741728,0.165750265928626,0.166862956990058,0.167172509035277,0.16677970077693,0.16646310819487,0.166374987425161,0.166346666300523
gene052,0.165499163618227,0.168266611675178,0.168265800941231,0.166485294911481,0.166983280045803,0.164497045564569,0.166960984135556,0.167426715241229,0.166835870522539,0.166360681632232,0.166228577854315,0.166186135892759
gene053,0.166146689831579,0.167379728235925,0.167379370316173,0.166588663627716,0.166810755841022,0.165694561985427,0.16694613622432,0.167387946693146,0.166827427150017,0.166376480156503,0.166251092365019,0.166210805943976
gene054,0.16618237076342,0.167330738287263,0.167330405114384,0.166594128908708,0.166800981184454,0.165760997687779,0.166923856458041,0.167330199487549,0.166814647738774,0.166399677069763,0.166284260791965,0.166247175220905
gene055,0.166033756404706,0.167534453190104,0.167534016876869,0.166571117041739,0.166841374488286,0.165484688709509,0.166926614982444,0.1673373727367,0.16681622345169,0.166396772595713,0.166280114249359,0.166242629947261
gene056,0.166150633938054,0.167373700201005,0.167373345197119,0.166589050097659,0.166809347506002,0.165702126029496,0.166936407257024,0.16736291657877,0.166821796143838,0.166386365068699,0.16626527712915,0.16622637089559
gene057,0.166586120317691,0.166777105742703,0.16677705064969,0.166654852334565,0.166689274039933,0.166515488938773,0.166773929412116,0.166942646410076,0.166728503250376,0.16655557614333,0.166507390302641,0.16649189894497
gene058,0.166268122372487,0.167213224528032,0.167212950661793,0.166607262667105,0.16677752256653,0.165920755735282,0.167148465980631,0.167914682794345,0.166943096400717,0.166164882503807,0.165949039506918,0.165879740314192
gene059,0.166133295275277,0.167397995985431,0.167397628805267,0.166586563012794,0.166814353718228,0.165669677807154,0.167026272861431,0.167596144396494,0.166873303501054,0.166292780977552,0.166131524576388,0.166079728566575
gene060,0.166432215336712,0.16698820470959,0.166988043973537,0.166632025005243,0.166732210089061,0.166227211461919,0.167000894038255,0.167530102898776,0.166858796025867,0.166319362373859,0.166169472300283,0.166121322825597
gene061,0.166092439518268,0.167454110279595,0.167453714716414,0.16658027930618,0.166825520994735,0.16559367070697,0.16697395846933,0.16746015308184,0.16684336776874,0.166347454548714,0.166209611276619,0.166165327369345
gene062,0.166665047843781,0.166665047843781,0.166665047843781,0.166665047843781,0.166665047843781,0.166665047843781,0.166665857253258,0.166665857253258,0.166665857253258,0.166665857253258,0.166665857253258,0.166665857253258
gene063,0.166536840163796,0.166844700450726,0.166844611580893,0.166647583500827,0.16670306591201,0.166423094695723,0.166695828107304,0.166741601425406,0.166683492354317,0.166636488112129,0.16662337779793,0.166619161764438
gene064,0.166276743226208,0.167201138204699,0.167200870372104,0.166608479361568,0.166775010980032,0.165936929706457,0.167046223757044,0.167648116789827,0.166884697994517,0.16627185405657,0.166101661698221,0.166046999327943
gene065,0.166089322562733,0.167457990485879,0.167457592873364,0.166579655996333,0.166826156829646,0.165588019473636,0.167094698861016,0.167774477571231,0.16691237863275,0.166221050509753,0.166029177981849,0.165967563031489
gene066,0.166189696471047,0.16732078045484,0.167320452330373,0.166595284387367,0.166799025594899,0.165774606507968,0.167155441271653,0.167932909898357,0.166947073515022,0.166157566237776,0.165938609922303,0.165868312905952
gene067,0.166227102491603,0.16726949712263,0.167269194887374,0.166601015341757,0.166788791249802,0.165844282003738,0.167124036961973,0.167850870832353,0.166929165417855,0.166190510238365,0.165985576916704,0.165919774685683
gene068,0.166048487089463,0.167514285813262,0.167513859735382,0.166573422088363,0.166837400538405,0.16551203452999,0.166951296428472,0.167401366341119,0.16683037569955,0.166371056338227,0.16624334877895,0.166202317786867
gene069,0.166229109914127,0.167266703602549,0.167266402767948,0.166601307507685,0.166788219129832,0.165848037584007,0.166812826032299,0.167042994390289,0.166750883330822,0.166515193640138,0.166449550738171,0.166428450003082
gene070,0.166160068015519,0.167361276578527,0.167360927964659,0.166590685328512,0.166807048668696,0.165719496616339,0.166909264383702,0.167292405076708,0.166806273429576,0.166414859067086,0.166305974850297,0.166270986343038
gene071,0.166280968838306,0.167195596351698,0.167195331364625,0.166609212062255,0.166773985037308,0.165944718973708,0.16711862687981,0.167836759266312,0.166926075667503,0.166196167169411,0.165993646942695,0.165928618282087
gene072,0.166278766546558,0.167198462765319,0.167198196301639,0.16660882240649,0.166774508010472,0.165940667295861,0.166775757862836,0.166947415531147,0.166729540973752,0.166553607754966,0.166504585397358,0.166488825210977
gene073,0.166334389793595,0.167121923576969,0.167121695585392,0.16661715946412,0.166759047126919,0.166044562233851,0.167380923189036,0.168524902738311,0.167075170184325,0.165919884930068,0.165600384563559,0.16549788984324
gene074,0.166578993718444,0.166786890680051,0.166786830702533,0.166653807016597,0.166691276343576,0.166502118697115,0.166723830654602,0.166813616817167,0.166699641693069,0.166607503409434,0.166581813312763,0.166573552679504
gene075,0.166213043566631,0.167288760233296,0.167288448274256,0.166598859795554,0.166792634334117,0.165818093394551,0.167177065977628,0.167989453645073,0.166959396859685,0.16613486598697,0.165906257934542,0.165832867837703
gene076,0.166068216451438,0.167486993633335,0.167486581339806,0.166576403885881,0.166831921595923,0.16554877293556,0.16697362917521,0.167459405213704,0.166843150489801,0.166347661050905,0.166209935124649,0.166165688874887
gene077,0.166112706675646,0.16742583822888,0.167425456877167,0.166583244352025,0.166819751064411,0.165631526181147,0.167226479578528,0.168119026629894,0.166987476881726,0.166082686173141,0.165831979890761,0.165751509805638
gene078,0.166177340097423,0.167337741271189,0.167337404582744,0.1665933937745,0.166802412089153,0.165751593462106,0.166763447127784,0.166915629599401,0.166722467651494,0.166566448079389,0.166522967852962,0.166508988789814
gene079,0.166665047843332,0.166665047843332,0.166665047843332,0.166665047843332,0.166665047843332,0.166665047843332,0.166732103937142,0.166836025842925,0.166704109726967,0.166597488553961,0.166567763626315,0.16655820590196
gene080,0.165508279060485,0.168255099429043,0.168254294837393,0.166487137845935,0.166981417709014,0.164513463147321,0.167042816234564,0.167639159398562,0.166882773145748,0.166275528804314,0.166106884257623,0.166052718344934
gene081,0.166281176891346,0.16719501895083,0.167194754192564,0.166609139219348,0.166773770771516,0.165945213626092,0.166938548638988,0.167368363670386,0.166823052108609,0.166384268310438,0.166262251159886,0.166223046655607
gene082,0.166350617099324,0.167100079224803,0.167099862304505,0.166619756240115,0.166754787777082,0.16607471449213,0.167081528137948,0.167739990896912,0.166904896569192,0.166235029774221,0.166049083039712,0.165989368183158
gene083,0.166478175508263,0.166925146007323,0.166925016872966,0.166638873610721,0.166719419630487,0.166313221403904,0.166834065587653,0.167097835186601,0.166763098249396,0.166493140284408,0.166417972955109,0.166393812447258
gene084,0.165846476770274,0.167791351880978,0.167790784921002,0.16654169710035,0.16689184843987,0.165137475453521,0.166922800514264,0.167327455293965,0.166814044138804,0.166400786912705,0.16628584568537,0.166248912617937
gene085,0.166121302490483,0.167414509891881,0.16741413437125,0.166584736203042,0.166817657268078,0.16564734562117,0.166758723448589,0.166903481156815,0.166719741102132,0.16657131658284,0.166529950568452,0.166516651009492
gene086,0.166162925776085,0.167357448352223,0.167357101692645,0.166591157260078,0.166806317198276,0.165724782622402,0.167000693201216,0.167529603530131,0.166858675027291,0.166319543224117,0.166169736676984,0.166121614001635
gene087,0.166276550427682,0.167201097357652,0.167200829480786,0.166608340898941,0.166774899876204,0.165936681474988,0.166666434118175,0.166666434118175,0.166666434118175,0.166666434118175,0.166666434118175,0.166666434118175
gene088,0.166049397983179,0.167512814438632,0.167512389059297,0.166573484639159,0.166837034451845,0.165513806846086,0.167771187643364,0.169561001721799,0.167295118688373,0.165504968224371,0.165012299170993,0.164854472246908
gene089,0.166211270355558,0.167291020519422,0.167290707383094,0.166598527232032,0.166793027863509,0.165814852386575,0.166975637214181,0.167464557841023,0.166844317019714,0.166345644015748,0.166207036574148,0.166162507438721
gene090,0.166002371397231,0.16757765852893,0.167577200324598,0.166566279095934,0.166849956198367,0.165426364626255,0.166877423395658,0.167209930194296,0.166788008899419,0.166448058856183,0.166353453701508,0.166323050129015
gene091,0.166556089264413,0.166818307679248,0.16681823200554,0.166650430867062,0.166697689022599,0.166459170814651,0.166794196389605,0.166994904845325,0.166740169827324,0.166534553889719,0.166477273733752,0.166458859957534
gene092,0.166052374889938,0.167508553519526,0.167508130262399,0.166573884012001,0.166836131527769,0.165519401131621,0.16702187699685,0.167584843239216,0.166870753327936,0.166297204897107,0.166137877218639,0.166086699933276
gene093,0.16598160184777,0.167606032526117,0.167605559888288,0.166562991612404,0.166855509504544,0.165387864413131,0.166935033585444,0.167359177448769,0.166821056074834,0.166388024304063,0.166267601363471,0.166228908592953
gene094,0.166057865586354,0.167501321597985,0.167500902070828,0.1665748435862,0.166834801901692,0.165529493389502,0.166924904700046,0.167332962379954,0.166815236575155,0.166398525759358,0.166282627040333,0.166245386594205
gene095,0.166255063468582,0.167231143074628,0.167230860179409,0.166605278004928,0.166781115146112,0.1658964023457,0.166718723902727,0.166800482999402,0.166696696138525,0.166612784851478,0.166589387137794,0.16658186348187
gene096,0.165990625165534,0.167593379317459,0.16759291304708,0.166564304652204,0.166852923064484,0.16540470671862,0.167303754404205,0.168321764573054,0.167031412393088,0.166001389931955,0.165716257669149,0.165624762952381
gene097,0.166246328507298,0.167243121557,0.167242832622581,0.166603946493367,0.166783512804364,0.165880118398607,0.166769936689478,0.166932357079888,0.166726203763802,0.166559714300645,0.166513320006359,0.166498404404138
gene098,0.165969082800171,0.167622303484674,0.167621822387261,0.166560711079039,0.166858407956656,0.165364964788999,0.166974101184811,0.16746082055731,0.166843370054239,0.166346925559734,0.166208935178607,0.166164604062679
gene099,0.166302362507047,0.167166237220614,0.167165987013827,0.166612451951525,0.166768086483265,0.165984638999302,0.166974966173247,0.167462768360936,0.166843945274518,0.166346404536723,0.166208110609629,0.166163682083166
gene100,0.166041050936371,0.167524394665315,0.16752396344214,0.166572233344476,0.16683936859554,0.165498255212733,0.166924084306188,0.167330830791656,0.166814767488087,0.16639938735594,0.166283857556771,0.166246735542558
gene101,0.165954239721328,0.167643597614322,0.167643105894362,0.166558716177287,0.166862913448349,0.165337098918063,0.167107365801185,0.167807387368266,0.166919644981056,0.166207948764727,0.166010454110863,0.165947036603695
gene102,0.166274798443326,0.167203928976349,0.167203659764043,0.166608227951048,0.166775612203985,0.165933257362996,0.166835130785373,0.167100632066927,0.166763698475599,0.166491975406721,0.166416317625247,0.166391999569596
gene103,0.166449953273408,0.166963880387512,0.166963731849084,0.166634676589672,0.166727284731488,0.166260393116328,0.166759982601502,0.166906699735422,0.166720473182358,0.166570044129161,0.166528120094733,0.166514641186854
gene104,0.166334624450625,0.167122015899822,0.167121787949646,0.166617343170574,0.166759205201825,0.166044848932336,0.166890306421092,0.16724327455031,0.166795404379055,0.166434647846255,0.166334268454927,0.16630201067849
gene105,0.16615403241805,0.167369712444454,0.167369359600097,0.166589813311624,0.166808781317068,0.165708206120177,0.166811539478233,0.16703965783449,0.16675014751602,0.166516549663962,0.166451488324107,0.166430574433954
gene106,0.165957093753932,0.167638775494879,0.1676382860317,0.16655884133361,0.166861657836093,0.165342718579742,0.167257122429356,0.168199533090001,0.167004861979923,0.166050242972408,0.165785831024964,0.165700971084225
gene107,0.166340853270021,0.167113420193571,0.167113196554974,0.166618264937392,0.166757457335055,0.166056498894619,0.166874124043152,0.167201415043589,0.166786108649228,0.16645146446941,0.166358332098483,0.166328401488795
gene108,0.166146260241259,0.16738028526354,0.16737992705528,0.166588586005407,0.166810855790823,0.165693774281139,0.167234269168977,0.168139263750472,0.166991955990073,0.166074719542231,0.165820588974199,0.165739022016823
gene109,0.166015267493263,0.167559976635811,0.167559527407994,0.166568294189228,0.166846470115809,0.165450300285499,0.16701222655649,0.167559569557225,0.166865279477064,0.166307515341334,0.166152553657195,0.16610277703103
gene110,0.166463113010629,0.166945836163455,0.16694569666989,0.166636641335127,0.166723628257953,0.166285016704702,0.166780019439741,0.166958340911152,0.166732010827478,0.166549266512946,0.166498348960506,0.16648197973477
gene111,0.166223968376135,0.167273726019044,0.167273421635502,0.166600511722266,0.16678961314062,0.165838467078369,0.167271686209258,0.168237410195152,0.167013230597293,0.166035340414493,0.165764531148109,0.165677622509151
gene112,0.166138742634262,0.1673903946523,0.167390031288966,0.166587356237821,0.166812798503988,0.165679859555231,0.16694117876227,0.167375164001057,0.16682456532671,0.166381552496087,0.166258363332863,0.166218782626423
gene113,0.165814198216258,0.167835379587798,0.16783479011416,0.166536483045085,0.166900354922405,0.165077838872995,0.166957275805836,0.167416925112163,0.166833790321196,0.166364763234281,0.166234366287784,0.166192472123199
gene114,0.165952331289174,0.167646223337622,0.167645730284521,0.166558419558654,0.166863432416382,0.165333557057112,0.166892280561316,0.167248397014322,0.166796534317867,0.166432577506933,0.166331310135245,0.166298767228608
gene115,0.166495267285629,0.166901724442866,0.166901607041749,0.166641422477667,0.166714669609687,0.166345214687781,0.166771465612591,0.166936293417712,0.166727085284045,0.16655813433618,0.166511055008859,0.166495919253272
gene116,0.166586242328257,0.166776951986815,0.166776896973443,0.166654875174717,0.166689247183802,0.166515712775117,0.166758649198637,0.166903263963601,0.166719705303592,0.166571427022963,0.166530101719007,0.166516815244535
gene117,0.166320979122455,0.167140720467723,0.167140483106218,0.166615276723003,0.16676296422607,0.166019378239484,0.167238861469618,0.16815128672873,0.166994572360066,0.166069908533251,0.16581373473046,0.165731513309912
gene118,0.166166808435968,0.167352075827255,0.167351731872676,0.166591737093889,0.166805231186821,0.16573202706237,0.167041432307038,0.167635578768243,0.166881976112166,0.166276948418157,0.166108916622753,0.166054947252264
gene119,0.166665496978619,0.166665496978619,0.166665496978619,0.166665496978619,0.166665496978619,0.166665496978619,0.16683577564129,0.167103043636779,0.166763868966752,0.166490345185925,0.166414187072341,0.16638970829647
gene120,0.166199264786951,0.167307465792992,0.167307144350893,0.166596682206793,0.166796304333742,0.165792496257882,0.16707782242119,0.167730396337075,0.166902762749791,0.166238827408147,0.166054518782168,0.165995329213691
gene121,0.165819247615521,0.167828153115617,0.167827567265267,0.166537179480627,0.16689884413916,0.165087287227154,0.167030831300242,0.167608143104455,0.166875873472107,0.166287838191968,0.166124504329974,0.166072041902692
gene122,0.166358523361373,0.167089219345722,0.167089007880783,0.166620942320878,0.16675259424328,0.166089487798431,0.167084190228329,0.167746936822806,0.166906415271434,0.166232234310778,0.16604509621338,0.165984999334205
gene123,0.165827677711759,0.167817084910395,0.167816504814003,0.166538694738642,0.166896853504438,0.165102706169378,0.166865632232068,0.16717946023784,0.166781228705398,0.166460283905377,0.166370954717623,0.166342245495526
gene124,0.166127422321906,0.167406067840031,0.167405696580259,0.166585663296393,0.166815963676971,0.165658746455106,0.166959651329046,0.167423037963931,0.166835165324723,0.166362351608792,0.166230905739324,0.166188674927615
gene125,0.166396800252097,0.167036779394086,0.16703659428348,0.166626719689889,0.166742033219243,0.16616099034927,0.166821321738419,0.16706491212622,0.166755773590426,0.166506391194284,0.166436941978923,0.166414618389833
gene126,0.165895129552896,0.167724666382734,0.167724133413789,0.166549411072127,0.16687882100756,0.165227545541721,0.166968935971602,0.16744711439459,0.166840490614109,0.166352694216412,0.166217098637518,0.166173536050486
gene127,0.166227143277198,0.167269206891942,0.167268904753259,0.166600937864682,0.166788654181877,0.165844443319125,0.167130660163532,0.167868252810087,0.166932920111338,0.166183453459757,0.165975537843853,0.165908779614511
gene128,0.166104280548209,0.167437752566029,0.16743736525997,0.16658206950327,0.166822236692252,0.165615727920223,0.166838568567541,0.167109516197766,0.166765673946273,0.166488400023914,0.166411199967604,0.1663863864955
gene129,0.165817421183199,0.167831151318283,0.167830564043987,0.166537063894767,0.166899596034012,0.165083731810383,0.166884768488208,0.167228968559549,0.166792217752773,0.166440375592747,0.166342469900523,0.166311006449339
gene130,0.166378266392625,0.167062114525807,0.167061916674303,0.166623904833334,0.166747119535369,0.166126382987098,0.166775748683431,0.166947358830539,0.166729544572204,0.166553659929939,0.166504651089506,0.166488895247065
gene131,0.166229177384177,0.167266327390233,0.16726602668507,0.166601216456879,0.166788048205114,0.165848266620496,0.16683623837502,0.16710354481596,0.166764321377582,0.166490758409542,0.166414589407421,0.166390107133832
gene132,0.165982391113983,0.167605033367984,0.167604561255565,0.166563144791069,0.166855340960324,0.165389298678342,0.166919488217292,0.167318857790003,0.166812148016558,0.166404255437183,0.166290801634132,0.166254346076284
gene133,0.165870104254345,0.167759041694017,0.167758491225108,0.166545474317583,0.166885566712022,0.165181180027223,0.166939014750657,0.167369463962615,0.166823348363234,0.16638392140293,0.1662617260046,0.16622246428443
gene134,0.166275184192362,0.16720339465565,0.167203125711414,0.166608284700073,0.166775503295262,0.165933978748709,0.167206207889701,0.168065782536074,0.166975977347978,0.166104176858009,0.165862550584593,0.16578498931324
gene135,0.166152047083935,0.167372256815692,0.167371902647,0.166589444107611,0.166809227388183,0.165704576212259,0.167208479981315,0.168071731332349,0.166977271054532,0.166101790247157,0.165859150798809,0.165781264932152
gene136,0.166246344870025,0.167243037282447,0.167242748377373,0.166603926888713,0.166783475081571,0.165880171432707,0.167020170094629,0.167580246626546,0.166869818862797,0.16629918936408,0.166140668992798,0.166089750693096
gene137,0.166471034972471,0.16693421674799,0.16693408291702,0.166637551101461,0.166721017645693,0.166300120861781,0.166757924837298,0.166901642847116,0.166719222169313,0.166571861332681,0.166530791432164,0.16651758704553
gene138,0.166318054256061,0.167144698862738,0.167144459492444,0.166614822342304,0.166763752933765,0.166013930729846,0.167117523642759,0.167833894492158,0.166925442197732,0.166197304667384,0.1659952730671,0.16593040105004
