rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneID,geneName,geneBiotype,broadClass,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
gene063,307.224785211104,1.37551988873078,0.293282267950511,4.68907206753384,2.74446727848071e-06,8.0235308082642e-05,ENSG00000004838,ZMYND10,protein_coding,coding,60.3091399869234,185.44268874557,170.071461384351,193.882128138195,200.16635951473,153.234726388321,334.119399047104,768.749093671673,654.84863522751,285.125144606429,322.266762022224,358.481883800216
gene448,15.0251479636922,2.26333343959231,0.485042529622593,4.58796943888597,4.47578139660566e-06,0.000111223167705651,ENSG00000025708,TYMP,protein_coding,coding,2.01030466623078,0.960842946868237,7.68684571228703,1.97838906263464,0,4.08625937035522,25.1989490901447,11.8973074020616,3.75271424199146,80.3708461306714,24.0497583598675,18.3095585811938
gene215,50.0889795611002,1.88977986397741,0.412290177474443,4.57260751659115,4.8169191095404e-06,0.00011400041892579,ENSG00000008323,PLEKHG6,protein_coding,coding,5.02576166557695,14.4126442030236,3.84342285614352,21.7622796889811,51.0227975233626,4.08625937035522,57.8642534662582,69.5534894274371,58.1670707508676,66.0189093216229,159.69039550952,89.6204709500539
gene105,76.1186424146633,1.18139145464654,0.277905682074146,4.24760932298501,2.16063740559014e-05,0.00042953471623132,ENSG00000005801,ZNF195,protein_coding,coding,30.1545699934617,71.1023780682496,40.3559399895069,55.39489375377,40.2295134318821,29.6253804350753,97.0626187175944,66.8079569500383,140.72678407468,124.383452345087,119.286801464943,98.2934197516721
gene277,87.0653429279999,1.22234627041192,0.291026552370518,4.19717964617761,2.70259551956782e-05,0.000508466674849476,ENSG00000011021,CLCN6,protein_coding,coding,74.3812726505389,31.7078172466518,43.2385071316146,85.0707296932897,37.2858904978419,25.5391210647201,142.794044844153,92.432926739094,111.643248699246,122.469860770547,159.69039550952,118.530300288781
gene298,67.4590606178154,1.24659712002978,0.297065657330265,4.19222700867494,2.76229380702935e-05,0.000508466674849476,ENSG00000011426,ANLN,protein_coding,coding,29.1494176603463,36.512031980993,30.7473828491481,41.5461703153275,54.9476281020828,33.7116398054305,64.3973143414809,103.415056648689,126.654105667212,54.5373598743841,160.652385843915,73.2382343247753
gene363,138.737789016625,0.898129234070996,0.221507348499142,4.05361272253819,5.04326815138111e-05,0.000835501423745471,ENSG00000015532,XYLT2,protein_coding,coding,102.52553797777,107.614410049243,108.576695686054,90.0167023498763,73.5905733510038,87.8545764626372,220.25748093608,148.258753779537,205.461104749032,172.223241708581,213.561854235623,134.91253691406
gene097,69.1112165779981,1.30604783768522,0.326610789351841,3.99488219809718,6.47264279994203e-05,0.000953526608383472,ENSG00000005436,GCFC2,protein_coding,coding,9.04637099803851,44.1987755559389,23.0605371368611,51.4381156285007,39.248305787202,54.1429366572066,136.260983968931,93.3481042315603,116.334141501735,102.377149237879,50.9854877229191,108.893690509205
gene166,33.1761278242051,1.50058447877041,0.375888996608105,3.98070123554094,6.87122668966231e-05,0.000953526608383472,ENSG00000007062,PROM1,protein_coding,coding,9.04637099803851,9.60842946868237,11.5302685684306,30.665030470837,16.6805299595609,13.2803429536545,104.528974003563,45.7588746233139,18.7635712099573,60.2781345980035,48.099516719735,29.8734903166846
gene217,155.811392347093,1.45368123772755,0.364555969188615,3.98630869315544,6.71091898538143e-05,0.000953526608383472,ENSG00000008382,MPND,protein_coding,coding,66.3400539856158,65.3373203870401,133.558944250987,120.681732820713,27.4738140510414,30.6469452776641,366.784703423217,219.642598191907,82.5597133238121,276.513982521,385.758124092274,94.4387758398418
gene449,59.9051438384787,1.35780868837359,0.341360050076497,3.97295356948588,7.09868903625522e-05,0.000953526608383472,ENSG00000025770,NCAPH2,protein_coding,coding,39.2009409915002,35.5511890341248,18.2562585666817,43.5245593779622,5.8872458680803,41.884158546141,125.061451039977,85.1115067993638,48.785285145889,118.642677621467,69.2633040764183,87.6931489941388
gene364,52.5095513875287,1.43843114457821,0.366429927886992,3.91999763747297,8.85498366796444e-05,0.00115813865341535,ENSG00000015568,RGPD5,protein_coding,coding,8.04121866492312,15.3734871498918,23.0605371368611,23.7406687516157,26.4926064063614,54.1429366572066,23.3323602686525,71.3838444123697,67.5488563558463,110.031515536038,126.9827241401,79.9838611704782
gene001,148.403785000558,1.35264210025029,0.347548502865268,3.89050465658048,0.000100035957129943,0.00127481719727133,ENSG00000000003,TSPAN6,protein_coding,coding,64.329749319385,146.048127923972,59.5730542702245,98.9194531317322,76.534196285044,10.215648425888,153.06028336236,337.700494720056,157.613998163641,165.525671197692,218.371805907597,292.952937299101
gene085,32.9331783297489,1.64863484063096,0.428778137939633,3.83490150834434,0.000125614619961791,0.00152269429563439,ENSG00000005187,ACSM3,protein_coding,coding,1.00515233311539,7.6867435749459,17.2954028526458,3.95677812526929,29.4362293404015,16.3450374814209,114.79521252177,39.3526321760499,73.1779277188335,44.9694020016852,24.0497583598675,23.1278634709817
gene321,121.469664967848,1.02218192729564,0.268664231045665,3.80331843725185,0.00014277064179789,0.00168945259460837,ENSG00000012817,KDM5D,protein_coding,coding,87.448252981039,73.9849069088543,98.9681385456956,64.2976445356259,83.4026497978043,56.1860663423843,134.394395147438,290.11126511181,128.530462788207,115.772290259658,123.134762802522,201.405144393132
gene235,22.7721352226695,1.47673912745958,0.388336148062434,3.78690181847012,0.000152537336974552,0.00176304782503144,ENSG00000009694,TENM1,protein_coding,coding,15.0772849967309,8.64758652181414,2.88256714210764,13.8487234384425,11.7744917361606,10.215648425888,20.5324770364142,46.6740521157802,17.8253926494594,58.3645430234637,19.239806687894,48.1830488978785
gene378,66.2039173953519,1.34656672133621,0.371399881085421,3.62246947941941,0.000291803899259974,0.00308567101983419,ENSG00000018236,CNTN1,protein_coding,coding,17.0875896629616,72.0632210151178,20.1779699947535,25.7190578142504,6.86845351276035,58.2291960275619,85.8630857886412,88.7722167692289,45.9707494643954,135.865001792325,111.590878789785,126.239588112442
gene366,103.96370126095,0.95730634466724,0.264594791847811,3.6166558434646,0.00029843366998959,0.00309003195801721,ENSG00000015676,NUDCD3,protein_coding,coding,59.303987653808,100.888509421165,73.0250342667268,71.2220062548472,42.1919287212422,64.3585850830947,165.19311070206,177.544433538458,125.715927106714,90.8955997906402,177.968211863019,99.2570807296296
gene422,220.321306594233,1.1362051024508,0.317299222249202,3.58024262020985,0.000343275323633513,0.00348179256828278,ENSG00000023041,ZDHHC6,protein_coding,coding,179.922267627655,122.027054252266,157.580337101884,135.519650790473,109.895256204166,73.5526686663939,207.191359185634,211.40600075971,424.994887905533,93.7659871524499,557.954393948926,370.045815535707
gene395,191.243480777972,0.773637765667369,0.220632633334303,3.50601484433455,0.00045486985065995,0.00443275128976461,ENSG00000019991,HGF,protein_coding,coding,187.963486292578,131.635483720949,141.245789963274,150.357568760233,81.4402345084442,140.975948277255,273.455262348607,235.200615563833,265.504532620896,202.840706901218,241.459573933069,242.842566445307
gene150,27.9316670561132,1.28903502466265,0.373379880037244,3.4434569991579,0.00057432791776038,0.00528594398383165,ENSG00000006659,LGALS14,protein_coding,coding,13.0669803305001,10.5692724155506,32.6690942772199,3.95677812526929,15.6993223148808,11.2372132684768,42.9315428943206,66.8079569500383,41.279856661906,44.9694020016852,25.9737390286569,26.0188464048544
gene491,29.0950319381679,1.38466717973943,0.402394406425792,3.43290899840551,0.000597142485406515,0.00539599664085524,ENSG00000031698,SARS,protein_coding,coding,28.1442653272309,11.5301153624188,7.68684571228703,5.93516718790393,15.6993223148808,14.3019077962433,9.332944107461,79.6204418445662,74.1161062793313,40.1854230653357,28.859710031841,33.7281342285149
gene460,122.032652405028,1.12952357762719,0.330875137382661,3.41264732205464,0.000643351425132455,0.0056095729524707,ENSG00000026751,SLAMF7,protein_coding,coding,100.515233311539,75.9065928025907,44.1993628456504,94.9626750064629,25.5113987616813,88.876141305226,47.5980149480511,189.441740940519,244.864604289943,167.439262772232,223.18175757957,161.895044296872
gene320,63.9155784278292,0.892063133218589,0.261888289428415,3.40444443038578,0.000662987883028917,0.00568112030802365,ENSG00000012779,ALOX5,protein_coding,coding,39.2009409915002,48.0421473434119,50.9253528439016,43.5245593779622,32.3798522744417,46.991982759085,84.9297913778951,69.5534894274371,55.352535069374,76.5436629815918,99.085004442654,120.457622244696
gene336,21.3888699729361,1.45352601866416,0.428290199234258,3.38188313328061,0.000719907644718856,0.00606430676991986,ENSG00000013503,POLR3B,protein_coding,coding,2.01030466623078,18.2560159904965,4.8042785701794,2.96758359395197,5.8872458680803,22.4744265369537,23.3323602686525,42.0981646534488,21.5781068914509,59.3213388107336,16.3538356847099,37.5827781403452
gene444,68.0159604479137,0.977162095614096,0.289865128114179,3.3691643182273,0.000753964664448268,0.00619341405162561,ENSG00000025156,HSF2,protein_coding,coding,55.2833783213465,26.9036025123106,51.8862085579375,47.4813375032315,52.9852128127227,29.6253804350753,105.462268414309,41.1829871609825,123.839569985718,91.8523955779101,87.5411204299176,102.148063663502
gene374,16.4196483611132,1.40025174122244,0.418905368750172,3.3260152546006,0.000880971070614024,0.00706197777572854,ENSG00000017427,IGF1,protein_coding,coding,16.0824373298462,2.88252884060471,5.76513428421528,7.91355625053858,9.81207644680051,3.06469452776641,44.7981317158128,30.2008572513872,16.8872140889616,13.3951410217786,12.5058743471311,33.7281342285149
gene495,14.4503003329272,1.54228055727949,0.478632727655993,3.20842616365088,0.00133463573787784,0.00998345983390783,ENSG00000032444,PNPLA6,protein_coding,coding,3.01545699934617,0,8.64770142632291,0.989194531317322,9.81207644680051,9.19408358329924,16.7992993934298,54.9106495479767,2.81453568149359,26.7902820435571,25.0117486942622,15.4185756473211
gene384,9.89329458348942,1.44112825869083,0.446083453435378,3.19856153615564,0.00138115053299745,0.0100945855132314,ENSG00000018625,ATP1A2,protein_coding,coding,2.01030466623078,5.76505768120942,7.68684571228703,2.96758359395197,5.8872458680803,1.0215648425888,13.9994161611915,21.9642598191907,7.50542848398292,24.8766904690173,11.5438840127364,13.491253691406
gene388,17.4401299802388,1.51102492413837,0.484171361058715,3.11471100590789,0.00184125209970602,0.0128887646979421,ENSG00000019144,PHLDB1,protein_coding,coding,4.02060933246156,4.80421473434119,5.76513428421528,17.8055015637118,1.9624152893601,4.08625937035522,32.6653043761135,65.892779457572,32.8362496174253,0.956795787269897,34.6316520382092,3.85464391183028
gene394,79.1777473315805,1.07020279648067,0.343251413367441,3.11639919449065,0.00183074260318863,0.0128887646979421,ENSG00000019582,CD74,protein_coding,coding,118.607975307616,44.1987755559389,37.4733728473993,30.665030470837,18.642945248921,36.776334333197,82.1299081456568,97.0088142014254,150.108569679658,100.463557663339,64.4533524044449,169.604332120532
gene299,108.153755161224,1.03603528110815,0.333897123576234,3.10192156740996,0.00192268892758826,0.0130900876302927,ENSG00000011451,WIZ,protein_coding,coding,80.4121866492312,63.4156344933037,40.3559399895069,71.2220062548472,79.4778192190841,65.3801499256835,90.5295578423717,86.0266842918301,141.664962635178,80.3708461306714,107.742917452206,391.246357050773
gene250,70.7394263647381,0.891584046365175,0.289252994812951,3.08094453862346,0.00206345080064919,0.0134938822095085,ENSG00000010244,ZNF207,protein_coding,coding,47.2421596564233,25.9427595654424,52.8470642719734,47.4813375032315,71.6281580616437,41.884158546141,119.461684575501,130.870381422678,62.8579635533569,114.815494472388,61.5673814012607,72.2745733468177
gene333,262.006258161406,0.755776606933288,0.245233523973731,3.08159403592777,0.00205895430984175,0.0134938822095085,ENSG00000013375,PGM3,protein_coding,coding,115.59251830827,185.44268874557,278.648157070405,212.676824233224,208.997228316851,145.06220764761,477.846738302003,237.946148041232,272.071782544381,331.051342395384,369.404288407564,309.33517392438
gene338,191.775415438122,0.90025358591932,0.291757197370011,3.08517425278447,0.00203432929100162,0.0134938822095085,ENSG00000013561,RNF14,protein_coding,coding,57.2936829875772,213.307134204749,84.5553028351574,145.411596103646,107.932840914806,165.493504499386,153.993577773107,203.169403327514,408.107673816571,233.458172093855,269.357293630516,259.224803070586
gene021,14.6487417325788,1.49754448993426,0.491220930071156,3.04211954376161,0.00234918577898548,0.0149685298994331,ENSG00000002079,MYH16,transcribed_unitary_pseudogene,pseudo,1.00515233311539,0.960842946868237,2.88256714210764,3.95677812526929,13.7369070255207,9.19408358329924,79.3300249134185,3.66070996986511,15.0108569679658,25.8334862562872,13.4678646815258,6.74562684570298
gene133,29.5707782247455,0.949868256912433,0.32511993753487,2.91764669009796,0.00352683715777311,0.0203818379931771,ENSG00000006377,DLX6,protein_coding,coding,16.0824373298462,27.8644454591789,25.9431042789687,17.8055015637118,9.81207644680051,17.3666023240097,29.8654211438752,29.2856797589209,34.712606738421,39.2286272780658,48.099516719735,58.7833196554117
gene415,33.2934861204953,1.0642599647871,0.36622939166634,2.90253714767926,0.00370153257308837,0.020800772342222,ENSG00000022267,FHL1,protein_coding,coding,24.1236559947694,13.4518012561553,12.4911242824664,28.6866414082023,8.83086880212045,31.6685101202529,28.9321267331291,21.9642598191907,49.7234637063868,55.494155661654,90.4270914331017,33.7281342285149
gene160,30.5335844136657,1.07920159760875,0.374995611283342,2.87351638692978,0.00405930018885606,0.0219290455854507,ENSG00000006788,MYH13,protein_coding,coding,12.0618279973847,32.6686601935201,15.3736914245741,26.7082523455677,14.7181146702008,6.12938905553283,51.3311925910355,32.946389728786,59.1052493113655,35.4014441289862,14.4298550159205,65.5289465011147
gene090,30.726005400315,0.999971404332154,0.349853642068814,2.85435724747658,0.00431240075073291,0.0229644833826026,ENSG00000005243,COPZ2,protein_coding,coding,18.092741996077,15.3734871498918,29.7865271351123,9.89194531317322,25.5113987616813,16.3450374814209,71.8636696274497,43.013342145915,24.3926425729445,20.0927115326678,51.9474780573138,42.401083030133
gene355,41.9220581292548,1.00700408120921,0.352740984821138,2.85208246055858,0.00434338317497916,0.0229644833826026,ENSG00000015133,CCDC88C,protein_coding,coding,18.092741996077,13.4518012561553,53.8079199860092,35.6110031274236,15.6993223148808,19.4097320091873,99.8625019498327,53.0802945630441,44.0943923433996,44.9694020016852,30.7836907006304,74.2018953027328
gene396,88.6829666251721,0.744574892431783,0.265364493165962,2.80515854474121,0.0050291835449314,0.0257680847611433,ENSG00000019995,ZRANB1,protein_coding,coding,83.4276436485774,80.7108075369319,56.6904871281169,64.2976445356259,42.1919287212422,61.2938905553283,85.8630857886412,78.7052643520999,166.057605208122,103.333945025149,147.184521162389,94.4387758398418
gene142,26.3139511926376,1.19627472938716,0.427280854403098,2.79572036780832,0.00517841844702436,0.0262531293167358,ENSG00000006576,PHTF2,protein_coding,coding,10.0515233311539,9.60842946868237,0.960855714035879,27.697446876885,13.7369070255207,20.4312968517761,13.0661217504454,43.013342145915,15.9490355284637,75.5868671943219,57.719420063682,27.9461683607695
gene500,13.9653766445978,1.31761160669012,0.488376332020688,2.69246045940878,0.00709269453638851,0.0338948960056259,ENSG00000033100,CHPF2,protein_coding,coding,7.03606633180773,5.76505768120942,8.64770142632291,8.9027507818559,0,5.10782421294402,9.332944107461,60.4017145027743,43.1562137829018,2.87038736180969,10.5818936783417,5.78196586774542
gene044,197.885307160702,0.711346936992103,0.266252323980512,2.67148904579957,0.00755155372046819,0.0357440209435494,ENSG00000003987,MTMR7,protein_coding,coding,174.896505962078,88.3975511118778,137.402367107131,170.141459386579,115.782502072246,194.097320091873,185.725587738474,142.767688824739,205.461104749032,319.569792948146,260.699380620963,379.682425315282
gene140,17.1161027222635,1.238849369437,0.465598150535433,2.65510316949182,0.00792841560837434,0.0364853940496486,ENSG00000006534,ALDH3B1,protein_coding,coding,3.01545699934617,17.2951730436283,3.84342285614352,15.8271125010772,6.86845351276035,2.04312968517761,18.665888214922,6.40624244726394,13.1344998469701,13.3951410217786,80.8071880891547,24.0915244489392
gene214,89.6496403618074,0.872539606584273,0.330369707707455,2.64030547094407,0.00828313298274992,0.0377680467195111,ENSG00000008311,AASS,protein_coding,coding,69.3555109849619,93.201765846219,53.8079199860092,66.2760335982606,54.9476281020828,24.5175562221313,47.5980149480511,149.173931272003,100.385105973272,76.5436629815918,105.818936783417,234.169617643689
gene156,29.6129270525738,1.00285208344538,0.380486596033218,2.63253840609871,0.00847494405779754,0.0379463711416701,ENSG00000006744,ELAC2,protein_coding,coding,27.1391129941155,21.1385448311012,6.72598999825115,15.8271125010772,20.6053605382811,17.3666023240097,38.2650708405901,45.7588746233139,20.639928330953,95.6795787269897,26.9357293630516,19.2732195591514
gene358,21.4217534398948,1.03782494155562,0.399861693713545,2.59065930321333,0.0095792274273239,0.041289015411188,ENSG00000015285,WAS,protein_coding,coding,8.04121866492312,14.4126442030236,7.68684571228703,27.697446876885,3.9248305787202,14.3019077962433,19.5991826256681,35.6919222061848,40.3416781014082,51.6669725125744,18.2778163534993,15.4185756473211
gene292,38.4892724037771,0.895276700833209,0.351111649464258,2.54793355049444,0.0108363109785149,0.0441446439042781,ENSG00000011304,PTBP1,protein_coding,coding,26.1339606610001,18.2560159904965,22.0996814228252,34.6218085961063,19.624152893601,31.6685101202529,69.9970808059575,26.5401472815221,42.2180352224039,102.377149237879,49.0615070541297,19.2732195591514
gene123,11.3037393369729,1.21019408709241,0.474392782981808,2.54121350310013,0.0110468439381107,0.0446364344491138,ENSG00000006071,ABCC8,protein_coding,coding,7.03606633180773,4.80421473434119,10.5694128543947,6.92436171922125,1.9624152893601,1.0215648425888,22.3990658579064,8.2365974321965,6.56724992348505,49.7533809380346,6.73393234076289,9.63660977957569
gene141,20.4221004913674,1.05237683744545,0.418174402402217,2.51177162598218,0.012012679940709,0.047383348655019,ENSG00000006555,TTC22,protein_coding,coding,6.03091399869234,19.2168589373647,15.3736914245741,2.96758359395197,11.7744917361606,15.3234726388321,37.331776429844,24.7097922965895,45.9707494643954,16.2655283835882,5.77194200636819,44.3284049860482
gene399,35.7330622774007,0.950954013579137,0.384628347829759,2.47020843212245,0.0135034347687361,0.0516246698466297,ENSG00000020219,CCT8L1P,processed_pseudogene,pseudo,23.118503661654,15.3734871498918,15.3736914245741,19.7838906263464,52.9852128127227,8.17251874071044,101.729090771325,58.5713595178418,30.9598924964295,44.0126062144153,38.479613375788,20.236880537109
gene167,34.3484942231193,0.929198700599048,0.377124268396761,2.46166793819423,0.01382926374937,0.0520692733593705,ENSG00000007080,CCDC124,protein_coding,coding,40.2060933246156,34.5903460872565,20.1779699947535,12.8595289071252,15.6993223148808,8.17251874071044,48.5313093587972,32.0312122363197,83.49789188431,18.179119958128,32.7076713694198,65.5289465011147
gene080,10.4207724727327,1.03416240284071,0.41977285090513,2.45249779456107,0.014186824907502,0.0530139246543497,ENSG00000005100,DHX33,protein_coding,coding,7.03606633180773,8.64758652181414,8.64770142632291,1.97838906263464,2.94362293404015,7.15095389812163,15.8660049826837,13.7276623869942,20.639928330953,16.2655283835882,10.5818936783417,11.5639317354908
gene496,11.5359920939153,1.22931211956032,0.503209219765994,2.44159295183162,0.0146226234548764,0.0542346556498027,ENSG00000032742,IFT88,protein_coding,coding,4.02060933246156,0.960842946868237,2.88256714210764,12.8595289071252,4.90603822340025,4.08625937035522,18.665888214922,3.66070996986511,9.38178560497865,0,49.0615070541297,27.9461683607695
gene454,19.3948070007945,0.952899767475814,0.390715314752475,2.43432335399373,0.0149196601863902,0.0549264526861921,ENSG00000026036,RTEL1-TNFRSF6B,protein_coding,coding,5.02576166557695,4.80421473434119,15.3736914245741,18.7946960950291,21.5865681829611,7.15095389812163,32.6653043761135,20.1339048342581,20.639928330953,16.2655283835882,28.859710031841,41.4374220521755
gene012,12.9500197211149,1.20189297885593,0.494937094421941,2.42514332462715,0.015302344153766,0.0559210665031007,ENSG00000001461,NIPAL3,protein_coding,coding,1.00515233311539,14.4126442030236,0.960855714035879,0,13.7369070255207,5.10782421294402,21.4657714471603,27.4553247739883,35.6507852989189,1.91359157453979,21.1637873566834,12.5275927134484
gene204,140.119503699884,0.690074316860629,0.287027470148704,2.40392357012762,0.0162201640867328,0.0584160981964217,ENSG00000008130,NADK,protein_coding,coding,110.566756642693,92.2409228993508,110.498407114126,112.768176570175,49.0603822340025,152.213161545732,189.458765381458,284.620200157012,91.0033203682929,179.877608006741,120.248791799337,188.877551679684
gene129,10.613150768112,1.12400321484556,0.473429536268962,2.36577524348644,0.0179923635212925,0.0634198912771798,ENSG00000006210,CX3CL1,protein_coding,coding,4.02060933246156,5.76505768120942,6.72598999825115,10.8811398444905,2.94362293404015,2.04312968517761,0.9332944107461,10.9821299095953,23.4544640124466,17.2223241708581,8.65791300955229,33.7281342285149
gene393,32.9113317592676,0.874844446117182,0.372378315054071,2.34743585318698,0.0189031277916463,0.0658837871588838,ENSG00000019549,SNAI2,protein_coding,coding,43.2215503239618,22.0993877779695,21.1388257087893,15.8271125010772,11.7744917361606,16.3450374814209,59.7308422877504,52.1651170705778,9.38178560497865,32.5310567671765,57.719420063682,53.0013537876663
gene447,9.20670351420366,1.14918053223721,0.487959016407086,2.34638525394556,0.0189565021402825,0.0658837871588838,ENSG00000025434,NR1H3,protein_coding,coding,6.03091399869234,0.960842946868237,9.60855714035879,1.97838906263464,1.9624152893601,6.12938905553283,20.5324770364142,20.1339048342581,2.81453568149359,14.3519368090485,24.0497583598675,1.92732195591514
gene014,17.2338763714152,0.924732839537774,0.395786114285787,2.33222297253276,0.0196889642603475,0.0675584684459537,ENSG00000001561,ENPP4,protein_coding,coding,20.1030466623078,5.76505768120942,5.76513428421528,9.89194531317322,11.7744917361606,12.2587781110657,7.4663552859688,18.3035498493256,30.9598924964295,34.4446483417163,21.1637873566834,28.9098293387271
gene401,82.8157992116501,0.653211168124092,0.280071743602897,2.3318189602859,0.01971021715224,0.0675584684459537,ENSG00000020426,MNAT1,protein_coding,coding,80.4121866492312,50.9246761840166,42.2776514175787,64.2976445356259,74.5717809956839,65.3801499256835,80.2633193241646,179.37478852339,125.715927106714,81.3276419179412,71.1872847452077,78.0565392145631
gene252,6.5013307423516,1.20430784674671,0.516041579335434,2.32710576036323,0.0199596370083863,0.0679447917340272,ENSG00000010270,STARD3NL,protein_coding,coding,1.00515233311539,2.88252884060471,0.960855714035879,3.95677812526929,0.981207644680051,6.12938905553283,3.7331776429844,0,6.56724992348505,30.6174651926367,10.5818936783417,10.6002707575333
gene261,40.5485230432854,0.969075849718855,0.4172628679502,2.32137952725989,0.0202663694747127,0.0679805356666904,ENSG00000010327,STAB1,protein_coding,coding,19.0978943291924,23.0602307248377,16.3345471386099,12.8595289071252,26.4926064063614,50.0566772868514,27.0655379116369,43.9285196383813,179.192105055092,18.179119958128,18.2778163534993,52.0376928097087
gene283,13.957726412002,0.986732728776797,0.424068537337673,2.3205224805768,0.0203126302488024,0.0679805356666904,ENSG00000011132,APBA3,protein_coding,coding,1.00515233311539,16.33433009676,10.5694128543947,9.89194531317322,2.94362293404015,9.19408358329924,19.5991826256681,14.6428398794604,10.3199641654765,28.7038736180969,23.0877680254728,21.2005415150665
gene265,7.93265384747689,1.16033895401491,0.504310742760138,2.29264462204989,0.02186847317341,0.0710368050142795,ENSG00000010438,PRSS3,protein_coding,coding,0,1.92168589373647,6.72598999825115,8.9027507818559,3.9248305787202,0,1.8665888214922,15.5580173719267,13.1344998469701,26.7902820435571,8.65791300955229,7.70928782366055
gene177,19.9886853288581,0.931686185835117,0.415065133882658,2.24122154839149,0.0250117277200412,0.0771665488952701,ENSG00000007306,CEACAM7,protein_coding,coding,9.04637099803851,16.33433009676,17.2954028526458,11.8703343758079,9.81207644680051,10.215648425888,7.4663552859688,16.473194864393,75.992463400327,20.0927115326678,15.3918453503152,29.8734903166846
gene301,40.6397726180496,0.797618645355669,0.356009466476966,2.23904667869074,0.0251528791167681,0.0771665488952701,ENSG00000011465,DCN,protein_coding,coding,31.1597223265771,57.6505768120942,15.3736914245741,19.7838906263464,22.5677758276412,22.4744265369537,59.7308422877504,92.432926739094,68.4870349163441,33.4878525544464,21.1637873566834,43.3647440080906
gene295,2.78414960324019,1.08411815576238,0.515071696150163,2.2016206408072,0.0276921166692446,0.083920621857406,ENSG00000011376,LARS2,protein_coding,coding,0,0,0,2.96758359395197,0,0,0,4.57588746233139,0,20.0927115326678,4.8099516719735,0.963660977957569
