rowname,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
gene012,3.01789224753276,4.56964164423561,3.00413944816991,2.39135267419603,4.52575162261254,3.76264688548207,4.95758550827709,5.21756181105507,5.5090411297641,3.24992083107455,4.94307613933016,4.44329741546989
gene013,7.45270115196843,7.60609830949302,7.10943845780096,7.2362634182647,6.71985411016022,7.61675131225967,6.95574470033303,6.61573033183878,6.36454923968441,5.9918852926633,6.70742321490905,8.05397781474897
gene014,4.89084771230234,3.84180309338619,3.84181199249671,4.24267267497592,4.38914270030061,4.42422932735536,4.02389803015388,4.79735727681089,5.34971410605393,5.46977249541867,4.94307613933016,5.27394082531096
gene015,4.89084771230234,6.16193818188786,5.15640818999034,4.39616354075843,5.36540959945556,3.76264688548207,4.54297781746129,4.84571292504859,4.41975808908969,4.36744001093262,5.41121635355451,5.53979184438246
gene016,4.94038836396121,4.9418562856182,4.29737384957563,4.24267267497592,4.91583099692208,3.99225348671531,3.42314776212242,5.41941047254297,5.92365221159941,5.501012799029,4.29835941307447,5.37964304594513
gene017,4.67218785888509,3.25168288764152,3.43764612288032,3.86139042226028,2.39135267419603,2.39135267419603,2.39135267419603,2.98960655943921,3.42573431639349,3.24992083107455,3.00449579793974,2.39135267419603
gene018,5.20499576819241,4.44071541554684,5.07457088159177,6.01059498315091,5.13844216685486,4.85558999944227,4.81671049137662,5.3221371360008,4.91753347875692,6.46988111276502,5.81194746873536,5.31007292153956
gene019,4.25577603044931,4.98753589189573,5.07457088159177,5.50776328876021,4.86659259612863,5.63752549350839,4.19564202197298,5.18087620279643,4.96294367726121,5.40512294724113,4.57074046951336,4.79768049749396
gene020,2.39135267419603,3.00413543714146,2.39135267419603,3.01297501179803,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603
gene021,3.01789224753276,3.00413543714146,3.43764612288032,3.60787404868996,4.52575162261254,4.18367432745368,6.48406576529352,3.56391095421755,4.60730424149061,5.15186837677278,4.50785668257739,3.95027475223551
gene022,5.61864104674069,5.40987270452779,4.94186986514564,6.21763321910585,3.73712703523555,4.85558999944227,4.95758550827709,4.58426272798114,3.93130261536826,4.21563400066278,3.94904053388323,4.89754922407247
gene023,6.43573837883868,6.37827148593959,6.92749491566159,7.18808310432258,6.87294905854857,6.36966210679164,5.82456421567787,5.56787931436534,5.56802911084099,5.87827447859254,5.41121635355451,5.11919854547853
gene024,4.83942698010254,4.21904419832952,3.84181199249671,3.86139042226028,3.60322367714363,3.76264688548207,4.19564202197298,3.91390192261573,3.42573431639349,5.11159570351667,3.43823795726128,4.13768088772292
gene025,3.27071682039306,3.72401186995133,4.2190549411939,3.96897468715888,4.06123920628058,3.2776511288812,4.02389803015388,3.56391095421755,2.39135267419603,3.00286254649875,3.25218170635867,3.72583649900861
gene026,5.07905054068407,4.13539732687845,4.8946034563496,5.10531012059847,4.76237688850095,3.62650209593068,3.70600517063253,3.91390192261573,4.87055236912075,3.94519443775536,3.59194388427411,3.59292962494453
gene027,5.55763059758844,5.50583981318524,4.94186986514564,5.10531012059847,5.81042395180535,5.05132238676752,4.02389803015388,5.0235284181617,3.82589068816381,3.43552519269784,6.12394965697612,5.95622712320204
gene028,3.46046750102799,3.72401186995133,2.39135267419603,4.65701474922607,4.23606196838887,3.2776511288812,3.23960807022994,4.00946312745657,4.54774500632845,2.39135267419603,3.25218170635867,3.43910867742285
gene029,4.3352873638015,5.73372436339742,4.04552236892334,4.39616354075843,5.67710597045348,4.85558999944227,4.60244519528167,3.23156183283711,3.70922034502394,4.04236186666143,4.63074002219682,4.89754922407247
gene030,5.28301210168351,6.62368252434876,6.08189281963507,6.01059498315091,5.75859362098685,6.00466356465132,6.75801767943412,6.21304318207068,6.41319271307178,5.80547323164913,6.14382381903902,6.27788271570019
gene031,3.98050919332224,4.84561594992059,3.72402014363725,3.60787404868996,4.45925873785781,3.62650209593068,3.23960807022994,4.18000452688356,3.2417627779856,3.72138583922322,3.72475516726466,3.59292962494453
gene032,5.73327578631481,4.5067804037756,3.72402014363725,5.79441511705927,4.52575162261254,4.80190185091955,4.41519652651336,3.91390192261573,3.82589068816381,5.46977249541867,4.50785668257739,4.50942219372933
gene033,9.86447735130359,8.99728759135795,8.47704499371582,7.97014893735032,9.2030023677196,8.82588566605272,9.4341238421541,9.58710116505965,9.89114685237516,8.87264237958048,8.9266566429577,9.21301060789217
gene034,3.46046750102799,3.00413543714146,3.94820155269609,3.26391534660305,3.96315801088935,2.39135267419603,2.99541486771253,2.39135267419603,3.42573431639349,2.39135267419603,4.29835941307447,3.84376560799313
gene035,4.67218785888509,3.84180309338619,4.62963272601567,4.71485741517301,5.00926134422783,3.99225348671531,3.42314776212242,2.39135267419603,3.93130261536826,4.13211017551313,3.84260257114504,3.95027475223551
gene036,2.39135267419603,2.39135267419603,3.00413944816991,2.39135267419603,3.85590748812471,2.39135267419603,3.23960807022994,2.98960655943921,3.57778532931706,3.00286254649875,3.25218170635867,3.43910867742285
gene037,5.61864104674069,5.37636464632728,5.56637270301453,4.65701474922607,5.46638810030733,6.13697417013531,6.7328595714484,6.13963901997505,6.71406459836139,6.13709391483662,5.37770040552757,4.944850344202
gene038,4.61142058181288,5.30683580973897,5.59568277800442,4.92407165521785,5.05368516449809,5.05132238676752,4.11284264408449,5.59578016797495,5.31554824108663,5.11159570351667,5.99850934336193,5.0776445835648
gene039,3.75234230569648,3.59126631100559,2.39135267419603,5.30273800620718,4.23606196838887,4.95696838797096,3.23960807022994,2.39135267419603,2.39135267419603,3.43552519269784,3.00449579793974,3.84376560799313
gene040,3.61710074940069,4.79479759893243,4.37107519570156,4.92407165521785,5.05368516449809,4.18367432745368,5.04400072094917,5.10444866094692,4.54774500632845,4.29384090677339,4.84680651638777,4.04770121969744
gene041,7.31363131637013,6.62368252434876,6.70588348523668,7.33690358927482,6.30064232606425,5.54472163970281,7.14866473907864,6.1206825262931,7.04710271739062,6.63223193929374,7.20819975081136,6.84916465045771
gene042,2.39135267419603,3.25168288764152,2.39135267419603,3.26391534660305,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603
gene043,3.75234230569648,4.89459003508669,3.00413944816991,3.86139042226028,2.39135267419603,3.2776511288812,2.39135267419603,3.8095020132458,4.11687239994651,3.00286254649875,3.00449579793974,3.84376560799313
gene044,7.53325880644036,6.62368252434876,7.20661389706149,7.49571057621802,6.97793384624583,7.67564427608551,7.61528524360497,7.25815008609488,7.75372853648641,8.36623196646283,8.0826324750971,8.60771811179166
gene045,4.94038836396121,4.89459003508669,4.84562920332652,5.18768810082101,5.09671597814804,6.27726641270666,3.92762992050433,4.58426272798114,4.02775924805569,4.79064642380835,5.07581490263513,3.43910867742285
gene046,6.4017105586811,6.53650295825889,5.11609692763711,6.79627540017368,6.06592004741092,6.67474863490664,6.96657014325732,6.24837721180485,6.57862542114254,5.9918852926633,5.83665278338693,6.25976904195217
gene047,2.39135267419603,3.00413543714146,3.43764612288032,3.01297501179803,3.26048882073373,3.76264688548207,3.23960807022994,2.98960655943921,2.39135267419603,3.00286254649875,3.00449579793974,3.25290743075344
gene048,3.98050919332224,3.25168288764152,3.94820155269609,3.60787404868996,2.39135267419603,2.39135267419603,2.99541486771253,3.41348674847644,2.39135267419603,4.36744001093262,3.59194388427411,4.22141314441805
gene049,3.87226492987859,3.43763946111346,4.04552236892334,3.86139042226028,2.39135267419603,3.99225348671531,2.99541486771253,4.09777549008377,3.57778532931706,3.58887258185095,2.39135267419603,4.29980916994269
gene050,2.39135267419603,3.72401186995133,2.39135267419603,2.39135267419603,3.01049836533026,2.39135267419603,2.39135267419603,2.98960655943921,3.57778532931706,3.24992083107455,3.43823795726128,2.39135267419603
gene051,4.83942698010254,4.98753589189573,4.84562920332652,4.82352385461963,6.14852418519917,5.44535941489102,5.84832822425115,5.67631544015311,5.20771027553509,5.67515257250466,6.47682143410205,5.91038974193151
gene052,2.39135267419603,2.39135267419603,2.39135267419603,3.45231248318892,2.39135267419603,3.02290720204351,3.23960807022994,3.56391095421755,3.57778532931706,3.58887258185095,2.39135267419603,2.39135267419603
gene053,4.61142058181288,4.98753589189573,4.2190549411939,4.71485741517301,5.21829304915438,4.74597946552291,5.77580688946683,4.32956061842146,4.87055236912075,4.56575839157578,3.94904053388323,5.37964304594513
gene054,3.46046750102799,4.98753589189573,3.72402014363725,4.15817748139798,4.64935477869333,4.68761422027095,3.23960807022994,5.0235284181617,4.77138355638722,4.21563400066278,5.19685279833518,3.84376560799313
gene055,4.25577603044931,3.94819210866806,3.25168843985408,4.53311704658595,2.39135267419603,3.2776511288812,3.57485568650756,4.69507818507323,4.19982374836432,3.43552519269784,3.72475516726466,4.84853815489122
gene056,3.01789224753276,3.25168288764152,3.25168843985408,2.39135267419603,2.39135267419603,4.18367432745368,3.92762992050433,2.39135267419603,2.39135267419603,3.00286254649875,4.22000928706946,2.39135267419603
gene057,7.18982469644254,7.63430034023955,8.2316043983822,8.55999349983244,8.01475746347656,8.08699787195876,6.7072527340131,5.53941430581397,7.05731708857798,7.45042343991385,7.4418903482095,6.65540981756057
gene058,5.46084707467978,5.44259714910318,4.62963272601567,5.18768810082101,5.9782314789438,5.60726491975944,4.76628385851155,4.98120344838419,3.70922034502394,4.50297691557691,4.68812797608208,4.63236874261888
gene059,3.46046750102799,4.21904419832952,4.13540768236383,3.26391534660305,4.76237688850095,4.18367432745368,3.42314776212242,4.18000452688356,4.27751099573492,3.58887258185095,4.79597214464552,3.00502009725419
gene060,6.65368063088286,6.90447581300508,6.95013415810863,6.8714852810128,7.04389268008484,6.43951016586343,5.50306959269142,5.45038749588593,5.53884436147119,4.93754476574505,5.59705223358812,6.43134310038513
gene061,4.25577603044931,4.37106378052868,4.8946034563496,5.01768857348508,4.52575162261254,3.99225348671531,5.27478754900082,4.52514080128574,4.19982374836432,3.58887258185095,5.27203570528443,4.74482154855628
gene062,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,3.00286254649875,2.39135267419603,2.39135267419603
gene063,6.13773289181516,7.61320074379869,7.4951504601219,7.67412402061994,7.71787238942274,7.35367100419694,8.42849621565542,9.60586236352283,9.37786174999863,8.20713629181932,8.37797833004073,8.52708695339173
gene064,3.87226492987859,2.39135267419603,3.72402014363725,2.39135267419603,3.60322367714363,5.13960292011578,4.19564202197298,3.41348674847644,2.99697065426052,3.72138583922322,3.59194388427411,3.25290743075344
gene065,3.46046750102799,2.39135267419603,3.94820155269609,3.01297501179803,3.01049836533026,3.883339704667,2.99541486771253,2.39135267419603,3.57778532931706,2.39135267419603,4.0464041147064,3.25290743075344
gene066,5.24455182923377,4.44071541554684,5.62439559576458,5.40900266093149,5.67710597045348,5.00495893968323,4.19564202197298,4.52514080128574,4.48533527345043,4.89032881687977,5.03298304766903,4.63236874261888
gene067,5.86462927307052,5.23365280834392,5.88338438720519,5.79441511705927,5.78474578632046,5.54472163970281,4.34618975219659,5.10444866094692,4.48533527345043,5.33734062806316,5.19685279833518,5.23684478319207
gene068,2.39135267419603,4.44071541554684,3.94820155269609,4.71485741517301,3.01049836533026,3.62650209593068,3.70600517063253,3.8095020132458,4.19982374836432,4.56575839157578,4.3720892540553,4.50942219372933
gene069,4.98818858902405,4.74198051656355,4.50679238462039,4.32176057356484,5.9782314789438,4.80190185091955,5.67294605645065,6.62916897706646,6.09290056421506,4.9831768538069,5.70857887003926,4.68978504468973
gene070,4.3352873638015,3.84180309338619,4.13540768236383,2.39135267419603,4.23606196838887,4.68761422027095,4.34618975219659,4.89239582613866,4.27751099573492,2.39135267419603,4.3720892540553,4.68978504468973
gene071,5.12232227506779,5.65251997982139,5.65253552831897,5.2654369290349,5.17894366855343,4.80190185091955,3.70600517063253,4.32956061842146,4.41975808908969,3.94519443775536,5.07581490263513,5.11919854547853
gene072,3.61710074940069,4.44071541554684,3.94820155269609,5.33906595771996,2.39135267419603,3.62650209593068,4.34618975219659,5.3221371360008,5.67907469436331,5.83015776531486,3.00449579793974,3.95027475223551
gene073,3.27071682039306,5.1563939370923,2.39135267419603,3.26391534660305,3.26048882073373,2.39135267419603,2.99541486771253,2.98960655943921,3.2417627779856,3.24992083107455,2.39135267419603,3.00502009725419
gene074,7.89203596076065,7.65509537676884,9.07133256866919,8.40017453771175,7.50041245422152,8.45786247120033,8.30192155274943,7.62910393668471,8.15624902631302,8.59767816493547,8.2052989571481,8.09015349295293
gene075,5.24455182923377,4.84561594992059,5.11609692763711,5.30273800620718,5.25655640590222,5.8587820035074,4.60244519528167,4.00946312745657,4.41975808908969,5.11159570351667,4.79597214464552,4.04770121969744
gene076,2.39135267419603,3.94819210866806,3.00413944816991,3.74222651021062,3.96315801088935,2.39135267419603,2.39135267419603,4.00946312745657,3.2417627779856,3.58887258185095,4.29835941307447,3.00502009725419
gene077,4.1708135885558,2.39135267419603,3.43764612288032,2.39135267419603,3.44820311593025,3.02290720204351,3.23960807022994,3.41348674847644,2.39135267419603,2.39135267419603,3.25218170635867,3.25290743075344
gene078,5.61864104674069,5.47457478265371,5.7853970526103,5.44270186912548,5.09671597814804,6.00466356465132,8.07599688801488,7.24077535359807,6.86134030037674,6.95570721621244,6.29358009330841,7.07254262177376
gene079,2.39135267419603,3.00413543714146,2.39135267419603,2.39135267419603,3.01049836533026,2.39135267419603,2.39135267419603,2.39135267419603,4.54774500632845,2.39135267419603,2.39135267419603,2.39135267419603
gene080,3.98050919332224,4.13539732687845,4.13540768236383,3.26391534660305,3.44820311593025,3.99225348671531,4.6593372566581,4.52514080128574,4.91753347875692,4.68296238599834,4.29835941307447,4.37358090527672
gene081,2.39135267419603,4.04551244343862,3.25168843985408,5.01768857348508,3.44820311593025,3.02290720204351,2.39135267419603,2.98960655943921,4.35063555438579,4.43699812558422,3.43823795726128,3.59292962494453
gene082,4.94038836396121,5.34203330109154,5.62439559576458,6.49686107814193,5.17894366855343,5.18171026265377,4.60244519528167,5.2533016628412,4.02775924805569,4.93754476574505,4.3720892540553,4.22141314441805
gene083,6.9641663411119,6.93884150957088,6.65162060063838,5.87019039960344,4.86659259612863,6.53828328852123,6.58600730346215,5.38773247637027,5.90100705813897,5.37164282492006,6.10379468007034,6.12610290667518
gene084,3.75234230569648,3.72401186995133,3.59127385304323,3.74222651021062,4.91583099692208,3.62650209593068,4.02389803015388,5.35532003254376,4.27751099573492,4.21563400066278,5.07581490263513,4.79768049749396
gene085,3.01789224753276,4.04551244343862,4.74199340157039,3.60787404868996,5.29379413364684,4.68761422027095,6.96657014325732,5.62313928874453,6.38094809312513,5.7803512141659,5.07581490263513,5.03479522856463
gene086,4.61142058181288,4.21904419832952,4.8946034563496,5.37447183316089,4.45925873785781,3.99225348671531,4.91223443710413,5.21756181105507,4.54774500632845,4.04236186666143,4.63074002219682,3.59292962494453
gene087,3.75234230569648,3.25168288764152,2.39135267419603,4.24267267497592,3.44820311593025,3.02290720204351,3.23960807022994,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603
gene088,3.27071682039306,3.59126631100559,3.72402014363725,3.96897468715888,3.01049836533026,3.02290720204351,2.39135267419603,2.98960655943921,2.99697065426052,3.00286254649875,2.39135267419603,3.00502009725419
gene089,3.61710074940069,3.00413543714146,4.37107519570156,3.01297501179803,3.26048882073373,5.26226782158039,4.19564202197298,4.3981324597372,4.19982374836432,3.83897846841185,3.43823795726128,3.59292962494453
gene090,4.78596801567957,4.62962026101835,5.30685049254025,4.24267267497592,5.13844216685486,4.68761422027095,6.35792244587192,5.72756223871702,5.09076434682268,4.89032881687977,5.95411419924288,5.71062595856198
gene091,7.78427464620334,8.33825829566929,7.52558719870641,8.52554706338082,7.59869872827132,7.85194791088612,7.11014477728788,6.8402490838533,7.6361061859262,6.65987266742552,6.46109906012364,7.49140695681729
gene092,3.01789224753276,3.84180309338619,2.39135267419603,2.39135267419603,3.01049836533026,3.883339704667,3.57485568650756,2.98960655943921,3.70922034502394,2.39135267419603,3.84260257114504,2.39135267419603
gene093,2.39135267419603,4.21904419832952,4.29737384957563,3.96897468715888,4.38914270030061,3.62650209593068,3.92762992050433,5.10444866094692,4.91753347875692,3.83897846841185,4.44176732759761,3.72583649900861
gene094,3.01789224753276,2.39135267419603,3.84181199249671,4.71485741517301,3.01049836533026,3.4687792309346,4.41519652651336,4.00946312745657,3.70922034502394,3.24992083107455,4.63074002219682,3.25290743075344
gene095,4.98818858902405,5.85949867824967,4.56965387612138,6.36404727161871,5.56058188932752,5.47926758290827,7.96177345176665,6.95131461718987,7.64965966502793,8.31078427670708,7.05984668033282,8.17440504328182
gene096,3.01789224753276,2.39135267419603,3.72402014363725,3.74222651021062,3.60322367714363,3.2776511288812,2.99541486771253,2.39135267419603,3.2417627779856,3.00286254649875,3.72475516726466,3.00502009725419
gene097,4.1708135885558,5.75978835463893,5.0317509342331,5.94212513491416,5.62004714098046,6.00466356465132,7.19540824585346,6.69453660797054,6.98424431954836,6.81539265576534,5.93138595643392,6.89670373847707
gene098,2.39135267419603,3.43763946111346,2.39135267419603,3.45231248318892,2.39135267419603,3.02290720204351,2.39135267419603,2.98960655943921,2.99697065426052,4.13211017551313,2.39135267419603,2.39135267419603
gene099,5.20499576819241,5.11608279575147,5.11609692763711,5.47560965175684,4.45925873785781,5.18171026265377,4.02389803015388,3.8095020132458,4.77138355638722,5.80547323164913,4.89579567597689,4.13768088772292
gene100,3.27071682039306,4.56964164423561,3.59127385304323,3.86139042226028,3.01049836533026,3.02290720204351,2.99541486771253,4.74719587933348,3.57778532931706,4.04236186666143,4.63074002219682,3.00502009725419
gene101,4.3352873638015,3.94819210866806,3.94820155269609,4.32176057356484,3.73712703523555,4.62656478522912,3.57485568650756,4.18000452688356,4.48533527345043,3.83897846841185,3.72475516726466,4.84853815489122
gene102,4.94038836396121,2.39135267419603,4.2190549411939,4.65701474922607,4.64935477869333,3.2776511288812,2.99541486771253,4.79735727681089,4.66428192208581,5.61946312546925,4.22000928706946,4.44329741546989
gene103,6.95248441941374,6.71911726319702,7.28879242212048,6.84685022422496,6.75968481618415,7.6464986980575,7.75904913999455,7.53961729040897,6.75232351379321,7.43453771732289,7.56436108262909,8.16958304541924
gene104,5.49385478478058,5.68010984648228,5.53643937318637,4.82352385461963,6.31856721916563,5.00495893968323,5.04400072094917,4.58426272798114,5.78202360539517,5.19099994898442,5.15767426065454,6.29576974379878
gene105,5.32043767182344,6.34441325612541,5.65253552831897,6.03270536121102,5.64886486085676,5.30085940664399,6.74549372684254,6.26572188463059,7.2387631813057,7.07330657679105,7.01755828771092,6.76198709335108
gene106,3.27071682039306,2.39135267419603,2.39135267419603,3.60787404868996,2.39135267419603,3.02290720204351,2.39135267419603,3.23156183283711,2.99697065426052,3.00286254649875,2.39135267419603,3.00502009725419
gene107,5.20499576819241,4.21904419832952,4.44072712508711,5.33906595771996,5.00926134422783,5.18171026265377,5.80039520200068,5.84810637329698,3.82589068816381,3.83897846841185,4.29835941307447,4.22141314441805
gene108,4.67218785888509,4.04551244343862,4.50679238462039,4.92407165521785,4.06123920628058,4.56254951019855,3.23960807022994,3.8095020132458,3.57778532931706,3.43552519269784,4.44176732759761,4.44329741546989
gene109,5.12232227506779,5.40987270452779,5.19557649818075,4.24267267497592,4.76237688850095,4.18367432745368,5.0852467178917,4.98120344838419,4.82188064275475,5.15186837677278,5.27203570528443,5.23684478319207
gene110,6.72413309314832,7.47966936478955,7.68911859615905,7.27367902527863,7.79004385269047,7.06497716584261,7.53036844064389,7.31736133901212,6.9517536385412,7.7296017465662,7.73703719481364,7.77795882466265
gene111,4.73029058803175,3.72401186995133,5.37637951656404,4.4664589528597,4.91583099692208,4.4952363568836,4.41519652651336,3.56391095421755,3.42573431639349,4.13211017551313,3.43823795726128,3.95027475223551
gene112,2.39135267419603,3.59126631100559,4.79481067394575,3.01297501179803,3.85590748812471,3.02290720204351,2.39135267419603,3.8095020132458,3.82589068816381,4.21563400066278,4.29835941307447,3.84376560799313
gene113,2.39135267419603,3.00413543714146,2.39135267419603,3.96897468715888,3.01049836533026,3.99225348671531,4.11284264408449,3.91390192261573,4.27751099573492,3.72138583922322,3.43823795726128,3.00502009725419
gene114,4.25577603044931,3.84180309338619,4.29737384957563,4.65701474922607,3.44820311593025,4.56254951019855,4.54297781746129,4.58426272798114,4.02775924805569,5.11159570351667,5.99850934336193,4.79768049749396
gene115,7.73744860516739,7.00520226764291,6.90449337406453,6.93128626789535,7.29017607151033,6.93829369708064,6.20129910205875,7.2838251446821,6.98424431954836,6.94452360474328,8.02516617311633,7.06216069088501
gene116,7.93416812473552,8.4770263803999,8.44557459233865,8.82209953168177,8.35030938568862,9.03702321294103,6.95574470033303,7.9183809031626,8.24817588687348,7.78701072789303,7.28148122317036,7.4522151091471
gene117,5.20499576819241,5.56635735515737,5.59568277800442,5.14711336831883,4.58900869425935,5.80662359630197,4.6593372566581,3.56391095421755,4.11687239994651,4.21563400066278,4.68812797608208,3.43910867742285
gene118,4.78596801567957,4.44071541554684,4.50679238462039,4.06735046422857,4.38914270030061,3.4687792309346,3.82243114410198,2.98960655943921,4.66428192208581,3.58887258185095,4.84680651638777,4.04770121969744
gene119,2.39135267419603,2.39135267419603,3.00413944816991,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,2.39135267419603,4.0464041147064,2.39135267419603
gene120,4.67218785888509,4.04551244343862,4.44072712508711,3.74222651021062,3.01049836533026,3.02290720204351,4.48066694386855,3.23156183283711,3.2417627779856,3.43552519269784,3.00449579793974,4.04770121969744
gene121,3.46046750102799,2.39135267419603,2.39135267419603,3.26391534660305,3.60322367714363,2.39135267419603,2.99541486771253,2.98960655943921,3.2417627779856,2.39135267419603,3.59194388427411,3.95027475223551
gene122,4.83942698010254,5.11608279575147,5.27074034988302,5.14711336831883,5.43353120122092,6.02758623847904,4.27319126482464,3.69399143974985,4.54774500632845,5.43782059295071,4.0464041147064,3.72583649900861
gene123,3.98050919332224,3.72401186995133,4.29737384957563,3.96897468715888,3.26048882073373,3.02290720204351,5.00147571732461,4.09777549008377,3.93130261536826,5.90173477990217,3.94904053388323,4.22141314441805
gene124,3.27071682039306,3.72401186995133,3.59127385304323,3.60787404868996,4.64935477869333,5.09617034718157,4.41519652651336,4.69507818507323,3.57778532931706,4.79064642380835,4.22000928706946,3.59292962494453
gene125,6.19854890803053,6.39490488464156,7.21598002240472,7.01103621586764,6.78563775226857,6.5852292997315,6.87759398553971,6.74476837857619,7.02645372187611,7.32677516308623,6.08335074480129,6.77476970316788
gene126,4.73029058803175,4.13539732687845,3.59127385304323,4.4664589528597,3.85590748812471,4.18367432745368,4.48066694386855,5.2533016628412,4.35063555438579,5.33734062806316,4.0464041147064,4.29980916994269
gene127,4.48072566579133,3.00413543714146,3.59127385304323,3.26391534660305,4.70706545364627,3.76264688548207,4.11284264408449,3.23156183283711,2.39135267419603,4.04236186666143,3.43823795726128,3.00502009725419
gene128,3.98050919332224,3.00413543714146,3.72402014363725,4.65701474922607,3.60322367714363,4.09180182719314,2.39135267419603,4.09777549008377,4.87055236912075,4.50297691557691,3.94904053388323,5.73719188999829
gene129,3.61710074940069,3.84180309338619,3.94820155269609,4.32176057356484,3.44820311593025,3.2776511288812,2.99541486771253,4.32956061842146,5.04946794346352,4.7378897245494,4.13632762140468,5.4459134684377
gene130,4.25577603044931,6.29207431041544,3.84181199249671,5.37447183316089,5.25655640590222,4.09180182719314,5.16420645776412,6.39738921007629,6.38094809312513,4.56575839157578,5.07581490263513,5.83873537331876
gene131,3.01789224753276,3.84180309338619,2.39135267419603,3.01297501179803,4.58900869425935,4.18367432745368,4.11284264408449,4.69507818507323,3.2417627779856,5.15186837677278,2.39135267419603,3.00502009725419
gene132,4.1708135885558,4.04551244343862,5.15640818999034,4.15817748139798,4.81549328449597,4.42422932735536,5.5905668026872,5.84810637329698,4.60730424149061,4.62566293691327,4.84680651638777,4.79768049749396
gene133,4.67218785888509,5.23365280834392,5.15640818999034,4.7702920885471,4.23606196838887,4.74597946552291,5.30977423112152,5.28814498262236,5.47859192401058,5.61946312546925,5.86093519495347,6.10594335356642
gene134,3.75234230569648,3.43763946111346,5.27074034988302,4.53311704658595,3.73712703523555,3.99225348671531,4.41519652651336,3.56391095421755,3.57778532931706,3.24992083107455,3.00449579793974,3.00502009725419
gene135,4.3352873638015,4.21904419832952,3.84181199249671,4.71485741517301,3.44820311593025,2.39135267419603,3.70600517063253,3.23156183283711,3.93130261536826,3.43552519269784,3.25218170635867,3.84376560799313
gene136,5.35688451208633,3.43763946111346,3.94820155269609,5.37447183316089,4.76237688850095,4.56254951019855,4.91223443710413,3.8095020132458,4.41975808908969,4.62566293691327,4.3720892540553,4.04770121969744
gene137,4.78596801567957,2.39135267419603,4.37107519570156,3.45231248318892,2.39135267419603,3.02290720204351,4.19564202197298,4.46320160050922,3.70922034502394,2.39135267419603,2.39135267419603,4.79768049749396
gene138,5.24455182923377,4.56964164423561,4.79481067394575,5.68663278129324,4.76237688850095,4.42422932735536,4.11284264408449,3.69399143974985,3.93130261536826,3.24992083107455,5.15767426065454,4.04770121969744
gene139,4.83942698010254,4.56964164423561,3.72402014363725,4.87473143120151,5.21829304915438,4.4952363568836,4.02389803015388,4.3981324597372,4.82188064275475,5.92481394575441,4.63074002219682,6.22283803536528
